Time;Hilo;Episodio;Step;Values;log_prob;Rewards;Remaining_Length;Point;Position;Action;Colision;%CPU;%Memoria;Width;Height
1616866041.2656803;w0;1;6;2.780130384959149;-1.746174149642192;1.01;68.99;[ 50.  50. -40.];[ 7.    6.22 -8.46];1;False;0.0;63.767563045090526;128;128
1616866041.4715636;w0;1;7;2.86808426686412;-1.8410477099206881;1.83;68.17;[ 50.  50. -40.];[ 7.63  6.5  -9.01];4;False;0.0;63.76782697513851;128;128
1616866041.6744463;w0;1;8;3.000140574006772;-1.7882538303200393;2.71;67.29;[ 50.  50. -40.];[ 8.28  6.77 -9.68];5;False;0.0;63.76768301329415;128;128
1616866041.8823276;w0;1;9;3.0689266100528707;-1.783770607704236;3.71;66.29;[ 50.  50. -40.];[  9.06   7.05 -10.45];3;False;0.0;63.71463307365016;128;128
1616866042.080214;w0;1;10;3.1866446219917397;-1.6999947724812896;4.72;65.28;[ 50.  50. -40.];[  9.85   7.31 -11.23];2;False;0.0;63.65918376993362;128;128
1616866042.2751026;w0;1;11;3.3316301527364014;-1.83779466996222;5.66;64.34;[ 50.  50. -40.];[ 10.64   7.47 -12.03];4;False;0.0;63.659351725418695;128;128
1616866042.468991;w0;1;12;3.4675768030319056;-1.7532230864869263;6.6;63.4;[ 50.  50. -40.];[ 11.42   7.65 -12.83];1;False;0.0;63.65522481921391;128;128
1616866042.6688826;w0;1;13;3.5557414212133325;-1.7865247750240612;7.59;62.41;[ 50.  50. -40.];[ 12.26   7.87 -13.64];5;False;0.0;63.566184418481726;128;128
1616866042.8627713;w0;1;14;3.638046970410683;-1.7859497739153496;8.67;61.33;[ 50.  50. -40.];[ 13.17   8.09 -14.54];5;False;100.0;63.55728277777258;128;128
1616866043.05866;w0;1;15;3.7323008637659627;-1.7891312577181138;9.73;60.27;[ 50.  50. -40.];[ 14.06   8.31 -15.45];3;False;0.0;63.5570188477246;128;128
1616866043.2435539;w0;1;16;3.816550550699676;-1.7847850904774625;10.67;59.33;[ 50.  50. -40.];[ 14.86   8.49 -16.28];5;False;0.0;63.280876036615254;128;128
1616866043.4274802;w0;1;17;3.852651407514908;-1.7041454051814728;11.52;58.48;[ 50.  50. -40.];[ 15.62   8.6  -17.1 ];2;False;0.0;63.1816863258562;128;128
1616866043.613887;w0;1;18;3.868840548127943;-1.7905074648973451;12.46;57.54;[ 50.  50. -40.];[ 16.48   8.7  -18.04];3;False;0.0;63.39582956933094;128;128
1616866043.8057768;w0;1;19;3.846692191359223;-1.8775432996357195;13.33;56.67;[ 50.  50. -40.];[ 17.26   8.84 -18.89];0;False;0.0;63.31921787449454;128;128
1616866043.9846754;w0;1;20;3.8164223495201783;-1.7837869475804886;14.19;55.81;[ 50.  50. -40.];[ 18.07   8.96 -19.71];5;False;0.0;63.32723175049685;128;128
1616866044.1645713;w0;1;21;3.835713449309075;-1.7917793784703377;14.95;55.05;[ 50.  50. -40.];[ 18.87   9.06 -20.36];3;False;0.0;63.28257958510677;128;128
1616866044.3434691;w0;1;22;3.8234489967338163;-1.7726195250229078;15.7;54.3;[ 50.  50. -40.];[ 19.69   9.15 -21.01];1;False;0.0;63.26031348651353;128;128
1616866044.5333602;w0;1;23;3.8011037470660036;-1.7747459868394093;16.38;53.62;[ 50.  50. -40.];[ 20.47   9.16 -21.7 ];1;False;0.0;62.97961188366635;128;128
1616866044.7158523;w0;1;24;3.79260755562524;-1.7767381228160242;16.98;53.02;[ 50.  50. -40.];[ 21.18   9.13 -22.39];1;False;0.0;63.195074777381;128;128
1616866044.8898115;w0;1;25;3.742044515282449;-1.79376370139985;17.67;52.33;[ 50.  50. -40.];[ 21.97   9.1  -23.27];3;False;0.0;63.15027865014657;128;128
1616866045.0677094;w0;1;26;3.7153089100477605;-1.8616085812611867;18.32;51.68;[ 50.  50. -40.];[ 22.74   9.06 -24.16];0;False;0.0;62.91063016658065;128;128
1616866045.2386117;w0;1;27;3.679809742312194;-1.7829151512588037;18.86;51.14;[ 50.  50. -40.];[ 23.43   8.98 -24.94];5;False;100.0;62.93735908234881;128;128
1616866045.4005187;w0;1;28;3.6368869808935593;-1.7856955374933836;19.33;50.67;[ 50.  50. -40.];[ 24.14   8.88 -25.59];1;False;0.0;62.8016510504056;128;128
1616866045.5674372;w0;1;29;3.598469022346161;-1.7971471203598566;19.79;50.21;[ 50.  50. -40.];[ 24.85   8.77 -26.27];3;False;0.0;63.03112623030392;128;128
1616866045.7363408;w0;1;30;3.590481539956922;-1.7049387159913194;20.15;49.85;[ 50.  50. -40.];[ 25.41   8.67 -26.86];2;False;0.0;62.849638331856525;128;128
1616866045.9002464;w0;1;31;3.5767083161473674;-1.7921704148897852;20.53;49.47;[ 50.  50. -40.];[ 26.07   8.53 -27.53];1;False;0.0;62.7732905670681;128;128
1616866046.0636609;w0;1;32;3.5574322852615268;-1.7940960979708904;20.94;49.06;[ 50.  50. -40.];[ 26.8    8.39 -28.28];1;False;0.0;62.866913753178856;128;128
1616866046.2295656;w0;1;33;3.571680281073688;-1.7802995040953706;21.32;48.68;[ 50.  50. -40.];[ 27.45   8.28 -29.02];5;False;0.0;62.924282548153435;128;128
1616866046.3974695;w0;1;34;3.561505434764436;-1.704376210455361;21.72;48.28;[ 50.  50. -40.];[ 28.13   8.18 -29.84];2;False;0.0;62.870944684820735;128;128
1616866046.5624769;w0;1;35;3.608790296968189;-1.8506440894849236;22.12;47.88;[ 50.  50. -40.];[ 28.84   8.07 -30.7 ];0;False;0.0;62.61171739042284;128;128
1616866046.7274616;w0;1;36;3.630741307342795;-1.7814687977359125;22.48;47.52;[ 50.  50. -40.];[ 29.45   8.02 -31.41];5;False;0.0;62.8199342046384;128;128
1616866046.9058669;w0;1;37;3.580679971258319;-1.8079138728594497;22.86;47.14;[ 50.  50. -40.];[ 30.14   7.98 -32.11];3;False;0.0;62.518454108922974;128;128
1616866047.0597794;w0;1;38;3.3353459614099217;-1.8162888971301003;23.16;46.84;[ 50.  50. -40.];[ 30.72   7.95 -32.67];4;False;0.0;62.63319169887213;128;128
1616866047.226624;w0;1;39;3.086952219936171;-1.6981211741039217;23.48;46.52;[ 50.  50. -40.];[ 31.42   7.87 -33.36];2;False;0.0;62.7044048245453;128;128
1616866047.3865325;w0;1;40;2.9723343743428408;-1.8171709130223883;23.76;46.24;[ 50.  50. -40.];[ 32.15   7.76 -34.04];3;False;0.0;62.46151719948145;128;128
1616866047.5627456;w0;1;41;3.009527176353247;-1.810938376118412;24.1;45.9;[ 50.  50. -40.];[ 32.99   7.69 -34.77];1;False;0.0;62.627145301409314;128;128
1616866047.7236528;w0;1;42;3.0874837675486386;-1.8362355445158927;24.36;45.64;[ 50.  50. -40.];[ 33.73   7.61 -35.38];0;False;100.0;62.41194633774264;128;128
1616866047.8865588;w0;1;43;3.2021999428868555;-1.6995276214296111;24.61;45.39;[ 50.  50. -40.];[ 34.54   7.51 -36.03];2;False;0.0;62.38562531386681;128;128
1616866048.0458899;w0;1;44;3.315250978736613;-1.8119485519341885;24.83;45.17;[ 50.  50. -40.];[ 35.31   7.43 -36.54];1;False;0.0;62.47838472891145;128;128
1616866048.2087963;w0;1;45;3.3724655720845758;-1.822617116690617;25.09;44.91;[ 50.  50. -40.];[ 36.1    7.39 -37.12];3;False;0.0;62.49071746024433;128;128
1616866048.3707032;w0;1;46;3.4308819621183724;-1.7029022798218238;25.35;44.65;[ 50.  50. -40.];[ 36.88   7.38 -37.73];2;False;0.0;62.50158657949297;128;128
1616866048.5286126;w0;1;47;3.4733783959831324;-1.7042386248361003;25.54;44.46;[ 50.  50. -40.];[ 37.66   7.32 -38.38];2;False;0.0;62.501682554055876;128;128
1616866048.6908598;w0;1;48;3.4864641820354136;-1.7931267479040893;25.73;44.27;[ 50.  50. -40.];[ 38.4    7.28 -39.03];4;False;100.0;62.49947513910913;128;128
1616866048.8527663;w0;1;49;3.506427679007985;-1.795672560980886;25.97;44.03;[ 50.  50. -40.];[ 39.16   7.32 -39.75];5;False;0.0;62.416577110402656;128;128
1616866049.0166726;w0;1;50;3.5603666238549554;-1.710667659452844;26.24;43.76;[ 50.  50. -40.];[ 40.     7.41 -40.5 ];2;False;0.0;62.416721072247014;128;128
1616866049.1765974;w0;1;51;3.6588059980271144;-1.8002231842981091;26.51;43.49;[ 50.  50. -40.];[ 40.83   7.51 -41.24];5;False;0.0;62.416649091324835;128;128
1616866049.3405032;w0;1;52;3.8577989902704535;-1.7187414685682103;26.79;43.21;[ 50.  50. -40.];[ 41.63   7.65 -41.96];2;False;0.0;62.35424163179791;128;128
1616866049.4994125;w0;1;53;4.109877631540536;-1.7822560642637393;27.08;42.92;[ 50.  50. -40.];[ 42.47   7.84 -42.72];4;False;0.0;62.314340207271464;128;128
1616866049.658321;w0;1;54;4.427298291428858;-1.810103266429698;27.41;42.59;[ 50.  50. -40.];[ 43.32   8.09 -43.51];0;False;0.0;62.31438819455292;128;128
1616866049.8192291;w0;1;55;4.695640320470272;-1.8222607104235278;27.75;42.25;[ 50.  50. -40.];[ 44.17   8.36 -44.21];1;False;0.0;62.307597994227606;128;128
1616866049.9746492;w0;1;56;4.947427039982331;-1.823339310460715;28.07;41.93;[ 50.  50. -40.];[ 45.03   8.64 -44.79];1;False;0.0;62.21071167297819;128;128
1616866050.1295598;w0;1;57;5.134271280295752;-1.8238077238535322;28.36;41.64;[ 50.  50. -40.];[ 45.91   8.92 -45.45];1;False;0.0;62.211023590307626;128;128
1616866050.2864695;w0;1;58;5.301599070628445;-1.7804152262302468;28.61;41.39;[ 50.  50. -40.];[ 46.78   9.2  -46.2 ];4;False;0.0;62.21063969205602;128;128
1616866050.4423819;w0;1;59;5.40370866569171;-1.7815330652680077;28.81;41.19;[ 50.  50. -40.];[ 47.66   9.48 -46.98];4;False;0.0;62.1487121053436;128;128
1616866050.6002965;w0;1;60;5.477349721332153;-1.7591688834895751;28.99;41.01;[ 50.  50. -40.];[ 48.58   9.76 -47.77];2;False;0.0;62.10883467445788;128;128
