Action, Reward , Loss, Remaining length, Punto objetivo
############# EPISODIO 0#################
Punto alcanzado 
7, 1.527482740588725, 23.14173698425293, 16.316797041755414,[-16.  11. -21.],[-31.014785766601562, 3.066884756088257, -21.71336555480957]
4, 1.4665615635423135, 22.821731567382812, 16.996676131082644,[-16.  11. -21.],[-31.772890090942383, 3.0661959648132324, -21.446029663085938]
4, 1.4115130421927902, 24.46424102783203, 17.661490615178742,[-16.  11. -21.],[-32.51711654663086, 3.0655617713928223, -21.271366119384766]
1, 1.3604665171708175, 22.522714614868164, 18.326049453969066,[-16.  11. -21.],[-33.25932693481445, 3.064971923828125, -21.567642211914062]
7, 1.312025606245455, 22.62828826904297, 19.00450616283397,[-16.  11. -21.],[-34.00730514526367, 3.064404249191284, -22.48914909362793]
1, 1.2636093182688435, 22.973833084106445, 19.734596107798755,[-16.  11. -21.],[-34.75309753417969, 3.0637874603271484, -22.62376594543457]
1, 1.2208288124205824, 23.84010124206543, 20.42789153209087,[-16.  11. -21.],[-35.493072509765625, 3.0632576942443848, -23.737388610839844]
4, 1.1751344213935904, 24.32147216796875, 21.224161955321275,[-16.  11. -21.],[-36.23093032836914, 3.0626611709594727, -24.553991317749023]
1, 1.1327100560407128, 22.79265594482422, 22.020961466860527,[-16.  11. -21.],[-36.96672058105469, 3.062016248703003, -24.79509735107422]
1, 1.0970674915532883, 22.068099975585938, 22.73802370180856,[-16.  11. -21.],[-37.69668197631836, 3.0614726543426514, -25.960161209106445]
7, 1.0557502955658093, 22.895780563354492, 23.62984181960539,[-16.  11. -21.],[-38.4322624206543, 3.060866355895996, -26.812088012695312]
1, 1.0185275696533282, 22.86264991760254, 24.495236422524272,[-16.  11. -21.],[-39.158164978027344, 3.0602428913116455, -26.879030227661133]
1, 0.9909845296981081, 22.34691619873047, 25.17743721096833,[-16.  11. -21.],[-39.88980484008789, 3.0597212314605713, -28.009109497070312]
1, 0.9548426218515668, 22.60077476501465, 26.132325157963386,[-16.  11. -21.],[-40.62698745727539, 3.059166193008423, -29.174409866333008]
1, 0.9195885766980119, 22.624067306518555, 27.136070633639317,[-16.  11. -21.],[-41.3470344543457, 3.058614492416382, -30.313997268676758]
1, 0.8865997648798023, 22.874759674072266, 28.147616320583264,[-16.  11. -21.],[-42.06517791748047, 3.058025598526001, -31.452699661254883]
1, 0.8551578484416498, 24.022071838378906, 29.184368889389702,[-16.  11. -21.],[-42.7813606262207, 3.05743670463562, -32.590797424316406]
7, 0.825258246416543, 22.594268798828125, 30.243547636216455,[-16.  11. -21.],[-43.49559783935547, 3.056832790374756, -33.41531753540039]
4, 0.8000812778812283, 22.769641876220703, 31.19682540529493,[-16.  11. -21.],[-44.2078742980957, 3.056196451187134, -33.15848159790039]
1, 0.7867269501383849, 22.845325469970703, 31.727225879452217,[-16.  11. -21.],[-44.91826629638672, 3.0556445121765137, -33.357112884521484]
7, 0.7695684616863165, 22.569883346557617, 32.43573875444267,[-16.  11. -21.],[-45.62681198120117, 3.0551187992095947, -34.222511291503906]
1, 0.7473360181692597, 22.940471649169922, 33.40215457598606,[-16.  11. -21.],[-46.32971954345703, 3.054558753967285, -34.316864013671875]
1, 0.732835477912457, 22.59235191345215, 34.0640689192813,[-16.  11. -21.],[-47.0345573425293, 3.054075002670288, -35.42775344848633]
1, 0.7105377233674506, 22.79257583618164, 35.134620292245046,[-16.  11. -21.],[-47.73385238647461, 3.0535624027252197, -36.556915283203125]
4, 0.6891929234674763, 22.596660614013672, 36.224313256467696,[-16.  11. -21.],[-48.431243896484375, 3.05299711227417, -37.37886047363281]
1, 0.6712941610974136, 22.451702117919922, 37.19149776475141,[-16.  11. -21.],[-49.13048553466797, 3.0524041652679443, -37.62039566040039]
4, 0.6586193836787718, 22.752670288085938, 37.908190450394095,[-16.  11. -21.],[-49.8278694152832, 3.051870822906494, -38.480045318603516]
1, 0.6418825238001522, 22.66946792602539, 38.897936846748706,[-16.  11. -21.],[-50.512451171875, 3.0512993335723877, -38.7416877746582]
3, 0.6303366745077706, 22.83378028869629, 39.61134450216225,[-16.  11. -21.],[-51.19898223876953, 3.02018666267395, -39.613765716552734]
1, 0.6148649585370869, 22.8675537109375, 40.60933446505241,[-16.  11. -21.],[-51.88568115234375, 2.6742658615112305, -39.985984802246094]
############# EPISODIO 2#################
Punto alcanzado 
4, 2.524359028016967, 22.274822235107422, 9.853504106402397,[  0.   0. -10.],[0.0, 0.0, -6.411745548248291]
1, 6.871427035006652, 23.685203552246094, 3.588254451751709,[  0.   0. -10.],[0.0, 0.0, -6.65994119644165]
1, 7.374503348956349, 22.92873764038086, 3.3400588035583496,[  0.   0. -10.],[0.0, 0.0, -7.814654350280762]
4, 11.183952693463773, 22.2232666015625, 2.1853456497192383,[  0.   0. -10.],[0.0, 0.0, -8.665868759155273]
7, 30.0, 22.343177795410156, 1.3341312408447266,[  0.   0. -10.],[0.0, 0.0, -8.22248649597168]
Punto alcanzado 
7, 1.25341626043949, 22.943138122558594, 19.895488812498854,[-17.  10.  -5.],[-3.9145431518554688, 2.2876081466674805, -6.609984874725342]
1, 1.6314029276631021, 22.57900619506836, 15.274233870176493,[-17.  10.  -5.],[-4.816208839416504, 2.6113319396972656, -5.733199119567871]
4, 1.7460584493432605, 22.43252944946289, 14.26796284334191,[-17.  10.  -5.],[-5.719020843505859, 2.733621597290039, -6.195939540863037]
7, 1.84885804416939, 22.109634399414062, 13.471860198429344,[-17.  10.  -5.],[-6.618493556976318, 2.795982599258423, -5.945053577423096]
1, 1.9651785451660748, 23.33954620361328, 12.671490401721885,[-17.  10.  -5.],[-7.510088920593262, 2.828174352645874, -5.120285511016846]
1, 2.0928011655989818, 22.597476959228516, 11.895712001189915,[-17.  10.  -5.],[-8.394280433654785, 2.8382067680358887, -6.117155075073242]
1, 2.212082911883807, 22.50148582458496, 11.251565536126327,[-17.  10.  -5.],[-9.280034065246582, 2.841365337371826, -7.4077229499816895]
1, 2.3041371022456967, 22.43623161315918, 10.80004879945472,[-17.  10.  -5.],[-10.162763595581055, 2.84201717376709, -8.638869285583496]
7, 2.3592988386483054, 22.97401237487793, 10.546368544106542,[-17.  10.  -5.],[-11.037895202636719, 2.841627836227417, -9.50550365447998]
4, 2.404225347135253, 23.998062133789062, 10.348359716899528,[-17.  10.  -5.],[-11.909937858581543, 2.8407726287841797, -9.250955581665039]
4, 2.548735544366461, 22.39086151123047, 9.758785401552613,[-17.  10.  -5.],[-12.792553901672363, 2.839766263961792, -9.071557998657227]
7, 2.688380897010493, 21.62206268310547, 9.249277504835812,[-17.  10.  -5.],[-13.663125038146973, 2.838644027709961, -8.661954879760742]
4, 2.8545254486740257, 22.22467803955078, 8.708023163399336,[-17.  10.  -5.],[-14.521749496459961, 2.837468147277832, -7.749915599822998]
7, 3.0816236355823334, 21.81393814086914, 8.062606520580426,[-17.  10.  -5.],[-15.381989479064941, 2.836392402648926, -7.432034969329834]
1, 3.2107759386452788, 21.75581932067871, 7.73627985188784,[-17.  10.  -5.],[-16.239238739013672, 2.835221529006958, -6.566990375518799]
1, 3.3676909418000056, 23.0867919921875, 7.373484052440301,[-17.  10.  -5.],[-17.098291397094727, 2.8342649936676025, -7.54388952255249]
7, 3.2660421834978184, 22.569774627685547, 7.604524527061026,[-17.  10.  -5.],[-17.941232681274414, 2.833252429962158, -8.501245498657227]
1, 3.0934394271249093, 21.54263687133789, 8.03161937188322,[-17.  10.  -5.],[-18.80772590637207, 2.832151174545288, -8.67590618133545]
1, 3.009945245161588, 22.563385009765625, 8.255798931122376,[-17.  10.  -5.],[-19.653915405273438, 2.8312199115753174, -9.800833702087402]
1, 2.7542820140652475, 22.245784759521484, 9.026775679590145,[-17.  10.  -5.],[-20.492963790893555, 2.8302359580993652, -10.939334869384766]
4, 2.5015150574301015, 22.20880126953125, 9.943943440693664,[-17.  10.  -5.],[-21.311826705932617, 2.829190969467163, -11.740543365478516]
7, 2.3159643408170485, 22.598398208618164, 10.74463943351574,[-17.  10.  -5.],[-22.14518928527832, 2.827928304672241, -11.275301933288574]
1, 2.297773646520948, 22.44221305847168, 10.83009693115439,[-17.  10.  -5.],[-22.975780487060547, 2.82668137550354, -10.32110595703125]
1, 2.3156315025873475, 22.643939971923828, 10.746191005376502,[-17.  10.  -5.],[-23.795286178588867, 2.825746536254883, -11.227702140808105]
7, 2.1312274015034918, 23.308263778686523, 11.680329659971314,[-17.  10.  -5.],[-24.625038146972656, 2.8247642517089844, -12.202361106872559]
