Time;Hilo;Episodio;Step;Values;log_prob;Rewards;Remaining_Length;Point;Position;Action;Colision
1617461715.6798306;w0;0;13.820518970489502;-4.6771272679990545;-1.8789000651327743;21.81;36.38;[ 50.  50. -40.];[ 83.11  57.47 -53.1 ];2;False
1617461715.8237498;w0;0;13.969433784484863;-4.929616502878212;-1.7286543808244836;21.15;37.71;[ 50.  50. -40.];[ 84.23  57.75 -53.79];5;False
1617461715.9686663;w0;0;14.112351894378662;-5.139358072033903;-1.7919418855558182;20.47;39.07;[ 50.  50. -40.];[ 85.37  58.07 -54.5 ];4;False
1617461716.1135843;w0;0;14.25726842880249;-5.390682995329636;-1.7762474222681184;19.8;40.41;[ 50.  50. -40.];[ 86.48  58.41 -55.2 ];1;False
1617461716.2575028;w0;0;14.40318512916565;-5.6158754491726;-1.7924177249943893;19.13;41.73;[ 50.  50. -40.];[ 87.6   58.75 -55.85];4;False
1617461716.3984206;w0;0;14.547102689743042;-5.8080626065984;-1.7737043228731066;18.45;43.09;[ 50.  50. -40.];[ 88.76  59.09 -56.5 ];0;False
1617461716.5443375;w0;0;14.68802285194397;-6.016243223624594;-1.805344606973899;17.77;44.45;[ 50.  50. -40.];[ 89.94  59.43 -57.1 ];3;False
1617461716.6842582;w0;0;14.833938360214233;-6.186350682395372;-1.8058074141912375;17.13;45.74;[ 50.  50. -40.];[ 91.09  59.75 -57.56];3;False
1617461716.8191803;w0;0;14.973859310150146;-6.34153957755013;-1.8054624950353;16.51;46.98;[ 50.  50. -40.];[ 92.21  60.01 -58.04];3;False
1617461716.9541032;w0;0;15.108782529830933;-6.503232904428967;-1.7192537667931518;15.88;48.23;[ 50.  50. -40.];[ 93.33  60.19 -58.58];5;False
1617461717.0850294;w0;0;15.242705345153809;-6.641853565815924;-1.7755927729004752;15.28;49.45;[ 50.  50. -40.];[ 94.42  60.28 -59.15];0;False
1617461717.2189522;w0;0;15.374630212783813;-6.780291101635562;-1.7734214465676983;14.67;50.67;[ 50.  50. -40.];[ 95.52  60.35 -59.69];1;False
1617461717.3568738;w0;0;15.508554458618164;-6.92818060496585;-1.7733930845543995;14.06;51.89;[ 50.  50. -40.];[ 96.65  60.4  -60.19];1;False
1617461717.4903047;w0;0;15.646476745605469;-7.03371892903888;-1.791997487081909;13.45;53.1;[ 50.  50. -40.];[ 97.75  60.44 -60.75];4;False
1617461717.6252275;w0;0;15.779906511306763;-7.152598218405658;-1.7918971716701404;12.85;54.29;[ 50.  50. -40.];[ 98.82  60.48 -61.33];4;False
1617461717.7571518;w0;0;15.914828777313232;-7.284103907745303;-1.7919225083471062;12.26;55.49;[ 50.  50. -40.];[ 99.89  60.51 -61.9 ];4;False
1617461717.8970711;w0;0;16.046754598617554;-7.4099176397805895;-1.8052625956429182;11.6;56.81;[ 50.  50. -40.];[101.08  60.55 -62.5 ];3;False
1617461718.0359924;w0;0;16.186673402786255;-7.536186876182491;-1.9020968769978135;10.92;58.15;[ 50.  50. -40.];[102.33  60.59 -63.06];2;False
1617461718.1654253;w0;0;16.32559370994568;-7.621154941126049;-1.7909328258735027;10.27;59.45;[ 50.  50. -40.];[103.54  60.6  -63.56];4;False
1617461718.2943518;w0;0;16.455026626586914;-7.694116655878355;-1.7745945121492648;9.64;60.72;[ 50.  50. -40.];[104.75  60.61 -64.03];1;False
1617461718.428275;w0;0;16.58395290374756;-7.784511706655654;-1.7750178064591815;8.96;62.07;[ 50.  50. -40.];[106.03  60.63 -64.51];1;False
1617461718.5572054;w0;0;16.71787691116333;-7.87787284690584;-1.711445823974088;8.31;63.39;[ 50.  50. -40.];[107.27  60.65 -64.99];5;False
1617461718.6831923;w0;0;16.846802234649658;-7.975716934184932;-1.789312911527002;7.64;64.72;[ 50.  50. -40.];[108.51  60.67 -65.52];4;False
1617461718.8081212;w0;0;16.971794366836548;-8.097977826728707;-1.7106759424259759;6.99;66.03;[ 50.  50. -40.];[109.72  60.68 -66.05];5;False
1617461718.9350479;w0;0;17.096723318099976;-8.18547516138971;-1.8044446614331993;6.31;67.37;[ 50.  50. -40.];[110.98  60.7  -66.57];3;False
1617461719.0619752;w0;0;17.224650144577026;-8.28717452387389;-1.9104507384686258;5.65;68.7;[ 50.  50. -40.];[112.22  60.71 -67.08];2;False
1617461719.1859055;w0;0;17.350577354431152;-8.393225903243852;-1.7098243245841276;4.99;70.02;[ 50.  50. -40.];[113.46  60.7  -67.59];5;False
1617461719.3118327;w0;0;17.474507570266724;-8.489335440925556;-1.7775559265509349;4.33;71.34;[ 50.  50. -40.];[114.71  60.68 -68.08];1;False
1617461719.4347627;w0;0;17.60043478012085;-8.591244010878963;-1.7870737944138573;3.68;72.63;[ 50.  50. -40.];[115.91  60.68 -68.58];4;False
1617461719.5536945;w0;0;17.724363327026367;-8.678616476501967;-1.8036332919104585;3.06;73.88;[ 50.  50. -40.];[117.06  60.67 -69.09];3;False
1617461719.6826208;w0;0;17.84329652786255;-8.776403632291526;-1.7863154485719401;2.37;75.25;[ 50.  50. -40.];[118.34  60.67 -69.64];4;False
1617461719.8055508;w0;0;17.972221612930298;-8.875841121155846;-1.8029673266565847;1.73;76.54;[ 50.  50. -40.];[119.54  60.64 -70.14];3;False
1617461719.9304793;w0;0;18.095151901245117;-8.95575554978832;-1.7682317360250672;1.07;77.86;[ 50.  50. -40.];[120.79  60.59 -70.62];0;False
1617461720.0504105;w0;0;18.220080852508545;-9.03263069129044;-1.785247026078388;0.41;79.17;[ 50.  50. -40.];[122.06  60.52 -71.07];4;False
1617461720.1763387;w0;0;18.340012550354004;-9.093717784681736;-1.9188677397965994;-10;999;[ 50.  50. -40.];[123.32  60.43 -71.44];2;False
