Time;Hilo;Episodio;Step;Values;log_prob;Rewards;Remaining_Length;Point;Position;Action;Colision
1619363183.0197833;w0;0;41-> 7.2248101234436035;-1.2459526441118696;-1.8075154701310963;26.16;27.69;[ 20.  20. -40.];[ 34.33  -1.42 -29.88];3;False
1619363183.1827004;w0;0;42-> 7.384718656539917;-1.0855787507638963;-1.7740856947727446;26.02;27.95;[ 20.  20. -40.];[ 35.49  -1.31 -30.65];4;False
1619363183.3446078;w0;0;43-> 7.54763650894165;-0.9431965808811125;-1.8054976756649306;25.84;28.33;[ 20.  20. -40.];[ 36.65  -1.27 -31.45];3;False
1619363183.5065198;w0;0;44-> 7.70954442024231;-0.7871312548173504;-1.7591947838551565;25.59;28.82;[ 20.  20. -40.];[ 37.82  -1.27 -32.22];0;False
1619363183.6724267;w0;0;45-> 7.871456146240234;-0.626410467801104;-1.847663020527713;25.3;29.4;[ 20.  20. -40.];[ 38.96  -1.31 -32.89];1;False
1619363183.8443263;w0;0;46-> 8.037360906600952;-0.4534743719184262;-1.8003397399998018;24.96;30.09;[ 20.  20. -40.];[ 40.16  -1.37 -33.5 ];2;False
1619363184.0112305;w0;0;47-> 8.209262132644653;-0.2807506306288321;-1.8507396454562217;24.59;30.81;[ 20.  20. -40.];[ 41.35  -1.44 -34.16];1;False
1619363184.1751373;w0;0;48-> 8.376166582107544;-0.1257782952806923;-1.8073018881004808;24.24;31.53;[ 20.  20. -40.];[ 42.53  -1.45 -34.87];2;False
1619363184.3390436;w0;0;49-> 8.539073705673218;0.04152075863675009;-1.8100061425606677;23.86;32.27;[ 20.  20. -40.];[ 43.74  -1.42 -35.61];2;False
1619363184.4999511;w0;0;50-> 8.702980041503906;0.23345774178622936;-1.8130336423748372;23.49;33.02;[ 20.  20. -40.];[ 44.96  -1.32 -36.42];2;False
1619363184.6638575;w0;0;51-> 8.864886999130249;0.4274153866009822;-1.8600950948275237;23.14;33.71;[ 20.  20. -40.];[ 46.15  -1.11 -37.26];1;False
1619363184.825765;w0;0;52-> 9.028793334960938;0.629477503525385;-1.7848311843035705;22.8;34.4;[ 20.  20. -40.];[ 47.33  -0.8  -38.1 ];5;False
1619363184.9962058;w0;0;53-> 9.190700769424438;0.8153190979698319;-1.7354979856785433;22.45;35.1;[ 20.  20. -40.];[ 48.49  -0.47 -38.94];0;False
1619363185.1381323;w0;0;54-> 9.3611421585083;1.0051463958296991;-1.7338004613361508;22.12;35.77;[ 20.  20. -40.];[ 49.53  -0.17 -39.66];0;False
1619363185.2780614;w0;0;55-> 9.503067970275879;1.1284841261170642;-1.781675079485856;21.78;36.45;[ 20.  20. -40.];[ 50.55   0.12 -40.22];5;False
1619363185.4169817;w0;0;56-> 9.64299726486206;1.1951170625980927;-1.8242427606640739;21.44;37.12;[ 20.  20. -40.];[ 51.51   0.4  -40.65];2;False
1619363185.567896;w0;0;57-> 9.781918048858643;1.1943182735592948;-1.8259391183418021;21.05;37.9;[ 20.  20. -40.];[ 52.6    0.71 -41.08];2;False
1619363185.718815;w0;0;58-> 9.93283200263977;1.1517216769515501;-1.786641759014583;20.68;38.65;[ 20.  20. -40.];[ 53.67   1.09 -41.55];3;False
1619363185.8802316;w0;0;59-> 10.083751916885376;1.0358858331883125;-1.7700067520342155;20.28;39.43;[ 20.  20. -40.];[ 54.79   1.56 -42.06];4;False
1619363186.0341442;w0;0;60-> 10.245168447494507;0.8459460906442855;-1.7253043038116693;19.88;40.25;[ 20.  20. -40.];[ 55.92   2.02 -42.52];0;False
1619363186.1950517;w0;0;61-> 10.39907956123352;0.5485521965242235;-1.725828415438002;19.43;41.14;[ 20.  20. -40.];[ 57.1    2.48 -42.97];0;False
1619363186.3569596;w0;0;62-> 10.559987783432007;0.21593938126658863;-1.7707466364611872;18.97;42.06;[ 20.  20. -40.];[ 58.3    2.92 -43.26];5;False
1619363186.5158677;w0;0;63-> 10.720896005630493;-0.15951504141587325;-1.791785285999043;18.53;42.93;[ 20.  20. -40.];[ 59.42   3.34 -43.4 ];3;False
1619363186.6727788;w0;0;64-> 10.880804538726807;-0.5446289288776831;-1.7634116805373754;18.08;43.85;[ 20.  20. -40.];[ 60.57   3.75 -43.51];5;False
1619363186.8311958;w0;0;65-> 11.03771424293518;-0.9606757468502107;-1.850360432004278;17.6;44.81;[ 20.  20. -40.];[ 61.74   4.12 -43.64];1;False
1619363186.9961014;w0;0;66-> 11.196131706237793;-1.3693330169178122;-1.8524995020568933;17.11;45.79;[ 20.  20. -40.];[ 62.9    4.45 -43.76];2;False
1619363187.1500132;w0;0;67-> 11.361037015914917;-1.7570771092243014;-1.7638267885498844;16.61;46.79;[ 20.  20. -40.];[ 64.06   4.78 -44.  ];4;False
1619363187.309929;w0;0;68-> 11.514949321746826;-2.15537104653015;-1.7493524244253678;16.11;47.79;[ 20.  20. -40.];[ 65.22   5.16 -44.31];5;False
1619363187.4728358;w0;0;69-> 11.674865245819092;-2.521682823648619;-1.8005937673350971;15.6;48.79;[ 20.  20. -40.];[ 66.38   5.57 -44.65];3;False
1619363187.6307514;w0;0;70-> 11.836772203445435;-2.8748392110143683;-1.7625068669689623;15.06;49.88;[ 20.  20. -40.];[ 67.61   5.99 -45.02];4;False
1619363187.784174;w0;0;71-> 11.995688199996948;-3.268375246242875;-1.7475088822980651;14.5;51.0;[ 20.  20. -40.];[ 68.83   6.33 -45.45];0;False
1619363187.9410849;w0;0;72-> 12.149111032485962;-3.62658396771966;-1.8373456064151834;13.92;52.16;[ 20.  20. -40.];[ 70.08   6.64 -45.87];1;False
1619363188.097995;w0;0;73-> 12.305021286010742;-3.9628097948970957;-1.7369938665865772;13.31;53.37;[ 20.  20. -40.];[ 71.37   6.94 -46.23];5;False
1619363188.2539053;w0;0;74-> 12.462931156158447;-4.298297432664013;-1.7486284023888763;12.72;54.56;[ 20.  20. -40.];[ 72.62   7.22 -46.66];0;False
1619363188.4048278;w0;0;75-> 12.617841720581055;-4.622573754018376;-1.8066904463526485;12.14;55.73;[ 20.  20. -40.];[ 73.85   7.49 -47.06];3;False
1619363188.5587385;w0;0;76-> 12.769761800765991;-4.931749964290044;-1.8356208842812336;11.54;56.91;[ 20.  20. -40.];[ 75.09   7.76 -47.39];1;False
1619363188.7071671;w0;0;77-> 12.923674821853638;-5.204039136071536;-1.835976746282584;10.94;58.11;[ 20.  20. -40.];[ 76.32   7.97 -47.77];1;False
1619363188.8600793;w0;0;78-> 13.071103572845459;-5.498140576684324;-1.7595990875865752;10.35;59.31;[ 20.  20. -40.];[ 77.52   8.15 -48.23];4;False
1619363189.0089946;w0;0;79-> 13.225016117095947;-5.8019988063510315;-1.7589542619857;9.75;60.49;[ 20.  20. -40.];[ 78.7    8.31 -48.76];4;False
1619363189.1559925;w0;0;80-> 13.373930931091309;-6.116625976613373;-1.7579432473066232;9.14;61.73;[ 20.  20. -40.];[ 79.92   8.47 -49.31];4;False
1619363189.3009093;w0;0;81-> 13.520928621292114;-6.425759168801465;-1.8794677390516272;8.48;63.03;[ 20.  20. -40.];[ 81.21   8.62 -49.86];2;False
1619363189.4498234;w0;0;82-> 13.665844917297363;-6.735303512638287;-1.8170338523834113;7.8;64.39;[ 20.  20. -40.];[ 82.55   8.78 -50.38];3;False
1619363189.5987391;w0;0;83-> 13.814759731292725;-7.063121230619564;-1.757041303570706;7.11;65.78;[ 20.  20. -40.];[ 83.93   8.97 -50.88];4;False
1619363189.7401638;w0;0;84-> 13.963675022125244;-7.3598928885966135;-1.721799091204836;6.4;67.19;[ 20.  20. -40.];[ 85.33   9.16 -51.37];5;False
1619363189.8740864;w0;0;85-> 14.105099201202393;-7.577970702933527;-1.8833708466982255;5.75;68.49;[ 20.  20. -40.];[ 86.61   9.31 -51.8 ];2;False
1619363190.0130076;w0;0;86-> 14.239022493362427;-7.8822505856665455;-1.8401073550051448;5.08;69.85;[ 20.  20. -40.];[ 87.95   9.46 -52.26];1;False
1619363190.1479304;w0;0;87-> 14.376944065093994;-8.133928955981363;-1.7384300208513022;4.38;71.24;[ 20.  20. -40.];[ 89.32   9.64 -52.75];0;False
1619363190.2838528;w0;0;88-> 14.512866973876953;-8.414024059710709;-1.7173515892244546;3.71;72.59;[ 20.  20. -40.];[ 90.65   9.85 -53.22];5;False
1619363190.4137778;w0;0;89-> 14.648789167404175;-8.626517995944624;-1.841279030315211;3.06;73.89;[ 20.  20. -40.];[ 91.94  10.05 -53.59];1;False
1619363190.5429635;w0;0;90-> 14.778714418411255;-8.793228784821679;-1.7156039098937381;2.42;75.16;[ 20.  20. -40.];[ 93.2   10.25 -53.98];5;False
1619363190.6728902;w0;0;91-> 14.907899856567383;-8.99042337927233;-1.7565298148918014;1.78;76.44;[ 20.  20. -40.];[ 94.45  10.45 -54.43];4;False
1619363190.8018188;w0;0;92-> 15.037829399108887;-9.184776509358633;-1.7350122873687677;1.13;77.74;[ 20.  20. -40.];[ 95.73  10.65 -54.9 ];0;False
1619363190.9337437;w0;0;93-> 15.165755271911621;-9.405837053671643;-1.8428754922298085;0.5;79.0;[ 20.  20. -40.];[ 96.96  10.85 -55.33];1;False
1619363191.0721781;w0;0;94-> 15.298679828643799;-9.54298497358098;-1.843082549433816;-10;999;[ 20.  20. -40.];[ 98.29  11.05 -55.71];1;False
1619363206.9449513;w0;1;1-> 0;-0.07012174121611563;-1.773456334407887;17.35;45.31;[ 20.  20. -40.];[ 0.85  0.85 -3.68];5;False
1619363207.1578293;w0;1;2-> 0.2758505344390869;-0.25928535498194333;-1.7685132996677204;17.73;44.55;[ 20.  20. -40.];[ 1.13  1.12 -4.34];1;False
1619363207.3672192;w0;1;3-> 0.4897282123565674;-0.12454673759537242;-1.7652903924552659;18.14;43.73;[ 20.  20. -40.];[ 1.41  1.4  -5.06];1;False
1619363207.5740995;w0;1;4-> 0.6991176605224609;0.07607400724354725;-1.7508466652406192;18.61;42.78;[ 20.  20. -40.];[ 1.69  1.68 -5.96];2;False
1619363207.7739854;w0;1;5-> 0.904998779296875;0.2814133909302298;-1.784069098916061;19.11;41.79;[ 20.  20. -40.];[ 1.95  1.97 -6.9 ];3;False
1619363207.966875;w0;1;6-> 1.1058850288391113;0.4916562479184916;-1.7507967561061302;19.57;40.87;[ 20.  20. -40.];[ 2.2   2.3  -7.75];2;False
1619363208.1511264;w0;1;7-> 1.2987756729125977;0.6573863471237212;-1.7569745787557374;19.97;40.06;[ 20.  20. -40.];[ 2.41  2.58 -8.5 ];1;False
1619363208.3300242;w0;1;8-> 1.4820256233215332;0.8159919211548966;-1.790199833697829;20.42;39.15;[ 20.  20. -40.];[ 2.65  2.93 -9.33];3;False
1619363208.495935;w0;1;9-> 1.6609234809875488;0.9248564988278644;-1.860336081586579;20.85;38.31;[ 20.  20. -40.];[  2.86   3.26 -10.11];0;False
1619363208.65984;w0;1;10-> 1.8278326988220215;1.043433746869363;-1.7539857176372433;21.24;37.51;[ 20.  20. -40.];[  3.07   3.53 -10.86];1;False
1619363208.823747;w0;1;11-> 1.9917395114898682;1.1147062060629696;-1.7985724606307403;21.61;36.78;[ 20.  20. -40.];[  3.28   3.79 -11.53];5;False
1619363208.9801655;w0;1;12-> 2.154646158218384;1.1444545034500513;-1.746920434511118;21.99;36.02;[ 20.  20. -40.];[  3.48   4.02 -12.26];2;False
1619363209.1400733;w0;1;13-> 2.3120651245117188;1.152666920150207;-1.7545391321188752;22.37;35.27;[ 20.  20. -40.];[  3.69   4.26 -12.98];1;False
1619363209.2999825;w0;1;14-> 2.4719722270965576;1.1293259416786372;-1.745275868640686;22.76;34.47;[ 20.  20. -40.];[  3.89   4.55 -13.73];2;False
1619363209.4578927;w0;1;15-> 2.6308817863464355;1.173475871179126;-1.8002231830163982;23.17;33.65;[ 20.  20. -40.];[  4.1    4.87 -14.49];4;False
1619363209.6197994;w0;1;16-> 2.789790153503418;1.1666784355223412;-1.7977645353559009;23.59;32.82;[ 20.  20. -40.];[  4.3    5.23 -15.25];3;False
1619363209.791747;w0;1;17-> 2.9516983032226562;1.2093323074039075;-1.80218788513056;24.06;31.88;[ 20.  20. -40.];[  4.58   5.65 -16.07];5;False
1619363209.943171;w0;1;18-> 3.123645782470703;1.1994711856972262;-1.8011130208431287;24.48;31.04;[ 20.  20. -40.];[  4.85   5.98 -16.81];4;False
1619363210.110075;w0;1;19-> 3.2750701904296875;1.2032475248974364;-1.7590020008024427;24.91;30.18;[ 20.  20. -40.];[  5.15   6.29 -17.59];1;False
1619363210.2649863;w0;1;20-> 3.4419748783111572;1.2257621752505685;-1.7602761254836463;25.36;29.28;[ 20.  20. -40.];[  5.5    6.6  -18.38];1;False
1619363210.420905;w0;1;21-> 3.5968854427337646;1.2317099792524524;-1.7980723583670823;25.82;28.36;[ 20.  20. -40.];[  5.87   6.9  -19.19];3;False
1619363210.5751035;w0;1;22-> 3.7528059482574463;1.2355181820428849;-1.7638840396896605;26.26;27.47;[ 20.  20. -40.];[  6.23   7.18 -19.98];1;False
1619363210.733013;w0;1;23-> 3.9070026874542236;1.2513983481008015;-1.8459012385578426;26.67;26.66;[ 20.  20. -40.];[  6.57   7.41 -20.73];0;False
1619363210.8911133;w0;1;24-> 4.0639121532440186;1.2324543070309564;-1.7675041930875406;27.1;25.79;[ 20.  20. -40.];[  6.94   7.64 -21.51];1;False
1619363211.0340312;w0;1;25-> 4.223013877868652;1.2413771375131144;-1.842551515699493;27.47;25.07;[ 20.  20. -40.];[  7.28   7.85 -22.14];0;False
1619363211.1849453;w0;1;26-> 4.3649303913116455;1.2364052941310069;-1.8033393562882127;27.82;24.37;[ 20.  20. -40.];[  7.61   8.05 -22.75];4;False
1619363211.3578024;w0;1;27-> 4.516843557357788;1.2511446488569407;-1.8393126256617152;28.13;23.75;[ 20.  20. -40.];[  7.94   8.25 -23.26];0;False
1619363211.51572;w0;1;28-> 4.689700603485107;1.2449695556180767;-1.7745621155105533;28.45;23.1;[ 20.  20. -40.];[  8.3    8.45 -23.77];1;False
1619363211.6646347;w0;1;29-> 4.8476197719573975;1.2271262928502429;-1.7951829001305635;28.76;22.48;[ 20.  20. -40.];[  8.69   8.66 -24.23];5;False
1619363211.8025553;w0;1;30-> 4.9955339431762695;1.230147490551408;-1.7935284696857106;29.07;21.86;[ 20.  20. -40.];[  9.07   8.85 -24.7 ];5;False
1619363211.9361575;w0;1;31-> 5.134453773498535;1.2514139282169485;-1.7791234725112517;29.37;21.25;[ 20.  20. -40.];[  9.45   9.04 -25.16];1;False
1619363212.0870705;w0;1;32-> 5.267056703567505;1.2606151170195101;-1.7989134807087122;29.7;20.6;[ 20.  20. -40.];[  9.85   9.24 -25.67];3;False
1619363212.222993;w0;1;33-> 5.418969631195068;1.2501915346881889;-1.7990901619204054;30.01;19.99;[ 20.  20. -40.];[ 10.2    9.41 -26.17];3;False
