Index,Episode,Action,Reward,Remaining length,Loss,NN Output,Punto objetivo,Posición actual
1,1640,0,21.09,18.91,0,"[54.38307   0.       51.059303  0.        0.        0.        0.
  0.        0.      ]",[-10.  16.  -1.],[-5.19  8.3  -1.49]
2,1640,7,30.91,9.09,0,"[63.87993  62.647675  0.        0.        0.       61.724724  0.
 64.84277   0.      ]",[-10.  16.  -1.],[-5.45  8.72 -1.47]
3,1640,4,31.4,8.6,0,0,[-10.  16.  -1.],[-5.62  8.98 -1.45]
4,1640,8,31.71,8.29,0,0,[-10.  16.  -1.],[-5.8   9.27 -1.42]
5,1640,8,32.06,7.94,0,0,[-10.  16.  -1.],[-5.96  9.51 -1.38]
6,1640,0,32.34,7.66,0,0,[-10.  16.  -1.],[-6.12  9.76 -1.33]
7,1640,0,32.65,7.35,0,"[65.536125 64.43636  63.66474   0.        0.        0.        0.
  0.        0.      ]",[-10.  16.  -1.],[-6.27 10.01 -1.3 ]
8,1640,1,32.94,7.06,0,0,[-10.  16.  -1.],[-6.43 10.26 -1.29]
9,1640,7,33.23,6.77,0,0,[-10.  16.  -1.],[-6.59 10.51 -1.28]
10,1640,4,33.53,6.47,0,0,[-10.  16.  -1.],[-6.75 10.75 -1.26]
11,1640,7,33.82,6.18,0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[-10.  16.  -1.],[-6.94 11.06 -1.24]
12,1640,8,34.18,5.82,0,0,[-10.  16.  -1.],[-7.1  11.3  -1.19]
13,1640,4,34.47,5.53,0,0,[-10.  16.  -1.],[-7.25 11.54 -1.13]
14,1640,2,34.76,5.24,0,0,[-10.  16.  -1.],[-7.4  11.77 -1.09]
15,1640,3,35.03,4.97,0,0,[-10.  16.  -1.],[-7.54 11.99 -1.05]
16,1640,5,35.3,4.7,0,0,[-10.  16.  -1.],[-7.7  12.25 -1.  ]
17,1640,6,35.6,4.4,0,0,[-10.  16.  -1.],[-7.85 12.48 -0.94]
18,1640,0,35.87,4.13,0,0,[-10.  16.  -1.],[-8.01 12.73 -0.88]
19,1640,8,36.17,3.83,0,0,[-10.  16.  -1.],[-8.16 12.97 -0.84]
20,1640,1,36.45,3.55,0,"[ 0.      68.24514 67.659    0.       0.       0.       0.       0.
 68.13417]",[-10.  16.  -1.],[-8.34 13.26 -0.77]
21,1640,8,36.79,3.21,0,0,[-10.  16.  -1.],[-8.5  13.51 -0.73]
22,1640,7,37.08,2.92,0,0,[-10.  16.  -1.],[-8.65 13.75 -0.67]
23,1640,7,37.35,2.65,0,0,[-10.  16.  -1.],[-8.81 14.   -0.58]
24,1640,4,37.63,2.37,0,0,[-10.  16.  -1.],[-8.95 14.23 -0.48]
25,1640,3,-10,999,0,0,[-10.  16.  -1.],[-8.93 14.19 -0.5 ]
26,1641,0,14.43,25.57,0,0,[ -9.  17. -19.],[-1.25  2.36 -5.13]
27,1641,4,18.39,21.61,0,0,[ -9.  17. -19.],[-1.36  2.57 -5.35]
28,1641,6,18.72,21.28,0,0,[ -9.  17. -19.],[-1.47  2.78 -5.54]
29,1641,3,19.02,20.98,0,0,[ -9.  17. -19.],[-1.58  2.99 -5.73]
30,1641,7,19.33,20.67,0,0,[ -9.  17. -19.],[-1.69  3.19 -5.93]
31,1641,7,19.63,20.37,0,"[ 0.       44.524204  0.        0.        0.       44.12033   0.
 48.541218 47.46244 ]",[ -9.  17. -19.],[-1.82  3.43 -6.14]
32,1641,5,19.97,20.03,0,0,[ -9.  17. -19.],[-1.93  3.62 -6.31]
33,1641,5,20.25,19.75,0,0,[ -9.  17. -19.],[-2.04  3.83 -6.5 ]
34,1641,5,20.55,19.45,0,0,[ -9.  17. -19.],[-2.16  4.04 -6.69]
35,1641,1,20.86,19.14,0,0,[ -9.  17. -19.],[-2.27  4.26 -6.89]
36,1641,1,21.18,18.82,0,"[ 0.       46.639725  0.        0.        0.       46.092957  0.
  0.        0.      ]",[ -9.  17. -19.],[-2.41  4.52 -7.18]
37,1641,2,21.59,18.41,0,0,[ -9.  17. -19.],[-2.52  4.74 -7.43]
38,1641,1,21.94,18.06,0,0,[ -9.  17. -19.],[-2.63  4.95 -7.7 ]
39,1641,8,22.29,17.71,0,"[49.75985   0.       46.770775  0.        0.        0.        0.
  0.       50.63611 ]",[ -9.  17. -19.],[-2.76  5.2  -8.01]
40,1641,5,22.71,17.29,0,0,[ -9.  17. -19.],[-2.88  5.43 -8.28]
41,1641,7,23.08,16.92,0,"[ 0.       49.207096  0.        0.        0.       48.514786  0.
 52.804558 51.56105 ]",[ -9.  17. -19.],[-3.01  5.71 -8.6 ]
42,1641,8,23.52,16.48,0,0,[ -9.  17. -19.],[-3.13  5.93 -8.84]
43,1641,1,23.87,16.13,0,0,[ -9.  17. -19.],[-3.23  6.15 -9.08]
44,1641,7,24.21,15.79,0,"[52.248573  0.       49.467964  0.        0.       49.960274  0.
 54.20005  52.90091 ]",[ -9.  17. -19.],[-3.37  6.42 -9.38]
45,1641,4,24.63,15.37,0,0,[ -9.  17. -19.],[-3.47  6.64 -9.62]
46,1641,4,24.97,15.03,0,0,[ -9.  17. -19.],[-3.59  6.88 -9.88]
47,1641,7,25.34,14.66,0,"[53.731064 52.286713 51.074127  0.        0.        0.        0.
 55.60761   0.      ]",[ -9.  17. -19.],[ -3.72   7.15 -10.15]
48,1641,7,25.74,14.26,0,"[ 0.       52.82523  51.633575  0.        0.       51.923866  0.
 56.098595  0.      ]",[ -9.  17. -19.],[ -3.85   7.42 -10.4 ]
49,1641,7,26.13,13.87,0,0,[ -9.  17. -19.],[ -3.95   7.63 -10.58]
50,1641,1,26.43,13.57,0,"[ 0.       53.77213  52.61737   0.        0.       52.810104  0.
  0.        0.      ]",[ -9.  17. -19.],[ -4.07   7.88 -10.8 ]
51,1641,7,26.78,13.22,0,"[ 0.       54.259872 53.124115  0.        0.        0.        0.
 57.409847  0.      ]",[ -9.  17. -19.],[ -4.2    8.15 -11.05]
52,1641,7,27.18,12.82,0,"[56.13311  54.79737  53.682518  0.        0.        0.        0.
 57.90056  56.460533]",[ -9.  17. -19.],[ -4.33   8.42 -11.27]
53,1641,7,27.54,12.46,0,"[56.616493 55.303535 54.208412  0.        0.        0.        0.
 58.36399  56.90774 ]",[ -9.  17. -19.],[ -4.46   8.69 -11.47]
54,1641,4,27.9,12.1,0,0,[ -9.  17. -19.],[ -4.57   8.91 -11.62]
55,1641,7,28.19,11.81,0,"[ 0.       56.190674  0.        0.        0.        0.        0.
 59.177647 57.69414 ]",[ -9.  17. -19.],[ -4.69   9.16 -11.8 ]
56,1641,2,28.52,11.48,0,0,[ -9.  17. -19.],[ -4.8    9.39 -11.94]
57,1641,0,28.8,11.2,0,0,[ -9.  17. -19.],[ -4.91   9.61 -12.11]
58,1641,8,29.1,10.9,0,"[58.667404  0.       56.442886  0.        0.       56.238617  0.
  0.       58.81475 ]",[ -9.  17. -19.],[ -5.03   9.88 -12.31]
59,1641,7,29.46,10.54,0,"[59.137466 57.946724 56.954628  0.        0.       56.69677   0.
 60.788475 59.25106 ]",[ -9.  17. -19.],[ -5.17  10.15 -12.48]
60,1641,2,29.8,10.2,0,"[ 0.       0.      57.45009  0.       0.       0.       0.       0.
  0.     ]",[ -9.  17. -19.],[ -5.3   10.43 -12.65]
61,1641,2,30.15,9.85,0,0,[ -9.  17. -19.],[ -5.4   10.66 -12.82]
62,1641,3,30.44,9.56,0,0,[ -9.  17. -19.],[ -5.51  10.89 -12.99]
63,1641,7,30.75,9.25,0,"[ 0.       59.74369   0.        0.        0.        0.        0.
 62.438934  0.      ]",[ -9.  17. -19.],[ -5.64  11.16 -13.17]
64,1641,0,31.1,8.9,37.41,"[61.315384 60.231064  0.        0.        0.        0.        0.
  0.       61.280766]",[ -9.  17. -19.],[ -5.76  11.44 -13.35]
65,1641,2,31.44,8.56,32.95,"[ 0.        0.       70.3458    0.        0.       69.74835   0.
 60.587296  0.      ]",[ -9.  17. -19.],[ -7.73  15.27 -17.19]
66,1641,0,37.19,2.81,37.66,"[67.62004 67.53348  0.       0.       0.       0.       0.      67.06805
  0.     ]",[ -9.  17. -19.],[ -9.47  19.09 -20.19]
67,1641,0,37.55,2.45,35.78,0,[ -9.  17. -19.],[-11.17  22.4  -24.32]
68,1641,2,32.12,7.88,37.9,"[ 0.       0.      67.81969  0.       0.       0.       0.       0.
 63.58245]",[ -9.  17. -19.],[-12.85  25.46 -27.94]
69,1641,6,27.11,12.89,33.08,0,[ -9.  17. -19.],[-14.53  28.84 -32.7 ]
70,1641,7,21.07,18.93,31.43,0,[ -9.  17. -19.],[-16.26  31.98 -35.79]
71,1641,2,16.36,23.64,40.82,"[ 0.        0.       44.426285  0.        0.       41.98185   0.
 42.604317  0.      ]",[ -9.  17. -19.],[-17.92  35.05 -39.92]
72,1641,0,10.97,29.03,30.73,"[38.652824  0.       38.35851   0.        0.       35.700043  0.
 37.207153  0.      ]",[ -9.  17. -19.],[-19.55  38.35 -43.47]
73,1641,0,5.86,34.14,35.8,0,[ -9.  17. -19.],[-21.16  41.28 -48.24]
74,1641,5,0.1,39.9,36.26,"[ 0.        0.        0.        0.        0.       15.116386  0.
  0.       13.87728 ]",[ -9.  17. -19.],[-22.76  43.92 -52.48]
75,1641,1,-5.11,45.11,37.41,"[0.        8.422997  0.        0.        0.        7.7334595 0.
 7.5451307 6.25255  ]",[ -9.  17. -19.],[-24.36  46.88 -57.28]
76,1642,5,15.26,24.74,33.36,"[ 0.        0.        0.        0.        0.       44.956326  0.
 40.30608  44.50324 ]",[  0. -19. -18.],[ 0.01 -2.68 -5.02]
77,1642,3,19.15,20.85,34.42,0,[  0. -19. -18.],[ 0.01 -6.2  -8.09]
78,1642,2,23.81,16.19,36.28,0,[  0. -19. -18.],[  0.02 -10.02 -11.14]
79,1642,0,28.7,11.3,31.82,"[60.866035 57.167023  0.        0.        0.       56.840237  0.
  0.        0.      ]",[  0. -19. -18.],[  0.02 -13.53 -15.  ]
80,1642,3,33.76,6.24,33.31,0,[  0. -19. -18.],[  0.02 -17.29 -18.75]
81,1642,7,50,1.87,31.73,0,[  0. -19. -18.],[ 2.000e-02 -2.132e+01 -2.249e+01]
82,1642,6,60.87,29.13,41.79,0,[ 20. -20.  -5.],[  1.39 -27.23 -24.53]
83,1642,2,62.07,27.93,35.67,0,[ 20. -20.  -5.],[  3.57 -26.34 -20.48]
84,1642,0,66.56,23.44,35.74,"[42.332214 41.139404 41.92461   0.        0.       40.272785  0.
  0.        0.      ]",[ 20. -20.  -5.],[  5.72 -25.21 -17.89]
85,1642,0,70.07,19.93,31.61,0,[ 20. -20.  -5.],[  7.84 -24.46 -14.66]
86,1642,2,73.84,16.16,37.07,"[ 0.        0.       55.50037   0.        0.       53.434715  0.
 54.23817   0.      ]",[ 20. -20.  -5.],[  9.98 -24.   -12.79]
87,1642,2,76.69,13.31,38.86,0,[ 20. -20.  -5.],[ 12.1  -23.2  -10.16]
88,1642,7,80.04,9.96,42.5,"[ 0.        0.        0.        0.        0.        0.        0.
 63.253838 62.644962]",[ 20. -20.  -5.],[ 14.21 -22.09  -9.02]
89,1642,1,82.65,7.35,35.13,"[ 0.      68.5925   0.       0.       0.       0.       0.      66.88648
 65.96603]",[ 20. -20.  -5.],[ 16.31 -21.    -5.75]
90,1642,2,-10,999,39.18,"[ 0.       0.      69.34204  0.       0.      66.25602  0.      67.34912
 67.71025]",[ 20. -20.  -5.],[ 17.4  -20.46  -5.36]
91,1643,8,15.26,24.74,40.88,"[39.32985  39.081463  0.        0.        0.        0.        0.
  0.       39.42974 ]",[  0.  19. -18.],[ 0.01  2.74 -5.03]
92,1643,6,19.2,20.8,39.53,0,[  0.  19. -18.],[ 0.01  7.04 -7.59]
93,1643,3,24.14,15.86,36.7,0,[  0.  19. -18.],[  0.02  10.8  -10.03]
94,1643,0,28.57,11.43,37.51,"[60.31754  0.       0.       0.       0.       0.       0.       0.
  0.     ]",[  0.  19. -18.],[  0.02  14.32 -12.53]
95,1643,2,32.8,7.2,37.48,"[ 0.        0.       65.2858    0.        0.        0.        0.
 64.25243  64.133766]",[  0.  19. -18.],[  0.02  17.47 -15.64]
96,1643,0,37.19,2.81,33.77,"[74.85377   0.       72.163345  0.        0.       68.78045   0.
 71.75852  70.73966 ]",[  0.  19. -18.],[ 2.000e-02  2.098e+01 -1.884e+01]
97,1643,1,37.85,2.15,39.51,"[ 0.       73.282104 71.589874  0.        0.        0.        0.
  0.        0.      ]",[  0.  19. -18.],[ 2.000e-02  2.406e+01 -2.271e+01]
98,1643,3,33.09,6.91,35.0,0,[  0.  19. -18.],[ 2.000e-02  2.719e+01 -2.657e+01]
99,1643,0,28.14,11.86,43.88,"[60.481308 58.37915  57.716457  0.        0.       58.427944  0.
 57.99803  56.2354  ]",[  0.  19. -18.],[ 2.000e-02  2.996e+01 -3.049e+01]
100,1643,5,23.38,16.62,42.58,"[ 0.       49.56898   0.        0.        0.       52.389122  0.
  0.       49.557777]",[  0.  19. -18.],[ 2.000e-02  3.248e+01 -3.509e+01]
101,1643,8,18.23,21.77,40.95,0,[  0.  19. -18.],[ 2.000e-02  3.524e+01 -3.885e+01]
102,1643,0,13.57,26.43,38.06,0,[  0.  19. -18.],[ 1.000e-02  3.835e+01 -4.274e+01]
103,1643,1,8.6,31.4,45.18,0,[  0.  19. -18.],[ 1.000e-02  4.104e+01 -4.723e+01]
104,1643,0,3.39,36.61,38.31,0,[  0.  19. -18.],[ -0.    43.77 -51.76]
105,1643,0,-1.87,41.87,37.05,"[18.190514  0.       13.202047  0.        0.       14.38215   0.
  0.       11.552959]",[  0.  19. -18.],[-1.000e-02  4.612e+01 -5.696e+01]
106,1644,5,20.15,19.85,29.48,"[ 0.        0.       51.129677  0.        0.       53.713104  0.
  0.        0.      ]",[-15.  13.  -2.],[-1.9   1.65 -1.83]
107,1644,8,22.67,17.33,34.7,"[ 0.       54.048504  0.        0.        0.        0.        0.
 56.304054 56.560844]",[-15.  13.  -2.],[-4.89  4.6  -1.53]
108,1644,5,26.85,13.15,34.86,"[59.891148 60.221394 60.908306  0.        0.       62.034084  0.
 60.835613 58.4779  ]",[-15.  13.  -2.],[-7.2   5.97 -0.99]
109,1644,7,29.45,10.55,37.73,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[-15.  13.  -2.],[-8.95  7.41 -0.95]
110,1644,2,-10,999,39.01,"[ 0.        0.       63.265663  0.        0.        0.        0.
  0.        0.      ]",[-15.  13.  -2.],[-9.29  7.52 -0.78]
111,1645,7,14.94,25.06,42.32,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[-16.  11. -16.],[-2.29  1.57 -3.03]
112,1645,5,18.9,21.1,41.24,"[ 0.        0.       42.496315  0.        0.       47.757824  0.
 45.09773  45.832912]",[-16.  11. -16.],[-5.56  3.85 -5.32]
113,1645,2,23.44,16.56,30.39,0,[-16.  11. -16.],[-8.73  6.38 -8.15]
114,1645,8,28.35,11.65,35.71,"[60.986996  0.        0.        0.        0.        0.        0.
 59.656906 61.196438]",[-16.  11. -16.],[-11.92   9.23 -11.05]
115,1645,5,33.34,6.66,37.96,"[64.66282  0.       0.       0.       0.      65.02399  0.       0.
  0.     ]",[-16.  11. -16.],[-15.09  12.37 -13.23]
116,1645,0,36.77,3.23,40.56,"[69.479324  0.        0.        0.        0.        0.        0.
 69.297676  0.      ]",[-16.  11. -16.],[-18.23  15.8  -16.12]
117,1645,8,34.71,5.29,34.07,"[ 0.       0.       0.       0.       0.       0.       0.       0.
 67.25999]",[-16.  11. -16.],[-21.34  18.85 -18.96]
118,1645,8,30.06,9.94,33.35,"[63.22023  0.       0.       0.       0.       0.       0.      61.83788
 64.87086]",[-16.  11. -16.],[-24.43  22.25 -21.21]
119,1645,5,25.01,14.99,35.04,"[58.70216  55.18841   0.        0.        0.       59.597565  0.
 56.452755  0.      ]",[-16.  11. -16.],[-27.48  25.88 -23.34]
120,1645,8,19.83,20.17,34.28,"[51.831802  0.        0.        0.        0.        0.        0.
  0.       51.957024]",[-16.  11. -16.],[-30.49  29.77 -25.54]
121,1645,7,14.44,25.56,36.76,0,[-16.  11. -16.],[-33.48  33.93 -26.98]
122,1645,2,9.15,30.85,40.09,0,[-16.  11. -16.],[-36.46  38.06 -28.5 ]
123,1645,5,3.84,36.16,39.59,"[ 0.        0.        0.        0.        0.       30.387434  0.
 25.945051  0.      ]",[-16.  11. -16.],[-39.44  42.52 -30.63]
124,1645,1,-1.91,41.91,34.62,0,[-16.  11. -16.],[-42.39  47.21 -32.16]
125,1646,8,16.98,23.02,33.65,"[45.739456 41.85271  44.988365  0.        0.        0.        0.
  0.       46.652607]",[ 13. -14. -13.],[ 1.93 -2.07 -2.59]
126,1646,8,20.68,19.32,37.49,"[49.273434 47.581715 50.74918   0.        0.        0.        0.
  0.       51.314556]",[ 13. -14. -13.],[ 4.74 -4.77 -4.75]
127,1646,2,25.12,14.88,36.62,"[ 0.        0.       55.281567  0.        0.       52.10326   0.
 53.158844  0.      ]",[ 13. -14. -13.],[ 7.45 -7.08 -6.76]
128,1646,2,29.16,10.84,33.7,0,[ 13. -14. -13.],[10.14 -9.07 -9.47]
129,1646,2,-10,999,35.28,"[ 0.        0.       63.73236   0.        0.        0.        0.
 62.198505 63.321106]",[ 13. -14. -13.],[ 11.07  -9.68 -10.42]
130,1647,8,19.8,20.2,33.86,"[47.13913   0.       42.689507  0.        0.        0.        0.
 39.1148   47.48216 ]",[  0. -19.  -9.],[ 0.01 -3.11 -3.67]
131,1647,4,23.24,16.76,39.16,0,[  0. -19.  -9.],[ 0.02 -6.97 -3.98]
132,1647,0,26.96,13.04,29.37,"[56.591557  0.       52.527706  0.        0.        0.        0.
  0.        0.      ]",[  0. -19.  -9.],[  0.03 -10.82  -4.99]
133,1647,2,30.89,9.11,37.0,"[ 0.       54.0623   59.13069   0.        0.        0.        0.
 57.043217  0.      ]",[  0. -19.  -9.],[  0.04 -14.99  -5.97]
134,1647,8,34.97,5.03,34.26,"[ 0.       0.       0.       0.       0.      65.948    0.       0.
 68.05557]",[  0. -19.  -9.],[  0.04 -18.85  -7.7 ]
135,1647,5,50,1.31,36.96,"[ 0.       0.       0.       0.       0.      71.67079  0.      71.18731
  0.     ]",[  0. -19.  -9.],[  0.05 -22.41  -8.02]
136,1647,7,74.18,15.82,29.56,"[ 0.       0.       0.       0.       0.       0.       0.      56.46127
  0.     ]",[ 11. -36.  -5.],[  2.08 -28.86  -8.52]
137,1647,7,78.04,11.96,29.89,0,[ 11. -36.  -5.],[  5.61 -31.23  -5.98]
138,1647,8,82.74,7.26,35.8,"[ 0.        0.        0.        0.        0.       64.20758   0.
 64.381775 65.11085 ]",[ 11. -36.  -5.],[  9.07 -33.64  -3.53]
139,1647,0,86.62,3.38,35.54,"[68.73586 66.61322  0.       0.       0.       0.       0.      67.99156
 68.58001]",[ 11. -36.  -5.],[ 12.5  -35.71  -0.38]
140,1647,2,-10,999,36.7,"[66.72424  66.244965 69.61246   0.        0.        0.        0.
  0.       64.9001  ]",[ 11. -36.  -5.],[ 12.88 -35.94  -0.15]
141,1648,0,18.58,21.42,33.28,0,[-19.  -1. -10.],[-3.02 -0.15 -2.28]
142,1648,5,22.23,17.77,41.53,0,[-19.  -1. -10.],[-7.44 -0.76 -4.95]
143,1648,8,27.38,12.62,37.34,"[51.625393  0.       52.03073   0.        0.        0.        0.
 51.418503 52.369743]",[-19.  -1. -10.],[-11.77  -0.97  -6.95]
144,1648,5,32.15,7.85,32.3,"[61.39807  60.927574  0.        0.        0.       63.43566   0.
  0.        0.      ]",[-19.  -1. -10.],[-16.05  -0.91  -8.98]
145,1648,8,36.88,3.12,36.79,"[68.754524 68.341     0.        0.        0.       68.207466  0.
  0.       69.426125]",[-19.  -1. -10.],[-20.32  -0.54 -10.92]
146,1648,2,50,1.68,36.95,"[73.863625 73.76295  74.26457   0.        0.       72.33199   0.
  0.        0.      ]",[-19.  -1. -10.],[-24.52   0.11 -12.26]
147,1648,3,56.72,33.28,34.29,0,[ 0. -7.  0.],[-29.18   1.31 -15.01]
148,1648,5,56.15,33.85,36.96,"[ 0.       0.       0.       0.       0.      52.42838  0.       0.
  0.     ]",[ 0. -7.  0.],[-26.38   0.21 -12.87]
149,1648,1,59.78,30.22,33.08,"[ 0.       56.622074  0.        0.        0.        0.        0.
  0.       55.02503 ]",[ 0. -7.  0.],[-23.73  -0.47 -10.83]
150,1648,0,63.11,26.89,37.3,"[61.71638  60.16913  60.451756  0.        0.        0.        0.
 60.386066 58.4199  ]",[ 0. -7.  0.],[-21.12  -1.2   -9.45]
151,1648,0,66.14,23.86,37.11,0,[ 0. -7.  0.],[-18.51  -2.22  -8.09]
152,1648,0,69.24,20.76,38.75,0,[ 0. -7.  0.],[-15.93  -3.54  -7.39]
153,1648,0,72.1,17.9,33.31,"[68.54169 67.74393  0.       0.       0.      66.37983  0.       0.
 65.73245]",[ 0. -7.  0.],[-13.33  -5.17  -6.7 ]
154,1648,8,74.97,15.03,29.88,0,[ 0. -7.  0.],[-10.74  -7.1   -6.67]
155,1648,0,77.36,12.64,34.73,"[73.01963  70.926674  0.        0.        0.        0.        0.
 71.79047   0.      ]",[ 0. -7.  0.],[-8.18 -8.66 -5.32]
156,1648,0,80.1,9.9,26.81,"[74.52521  73.185394 74.298904  0.        0.       72.430084  0.
 73.955376  0.      ]",[ 0. -7.  0.],[ -5.62 -10.66  -6.02]
157,1648,2,80.99,9.01,37.09,"[73.994354 73.45975  74.10236   0.        0.        0.        0.
  0.       71.2801  ]",[ 0. -7.  0.],[ -3.08 -12.86  -5.31]
158,1648,1,81.51,8.49,40.4,"[ 0.       75.77703  75.289505  0.        0.        0.        0.
 74.738594 73.929016]",[ 0. -7.  0.],[ -0.54 -14.71  -6.76]
159,1648,0,79.73,10.27,34.24,"[72.75052   0.        0.        0.        0.       70.796616  0.
 71.569336 69.70922 ]",[ 0. -7.  0.],[  1.91 -16.52  -6.68]
160,1648,2,78.22,11.78,38.07,"[67.996056  0.       68.16723   0.        0.       67.12914   0.
 67.66159   0.      ]",[ 0. -7.  0.],[  4.37 -18.67  -8.78]
161,1648,8,74.76,15.24,42.39,0,[ 0. -7.  0.],[  6.84 -20.52  -9.42]
162,1648,7,72.15,17.85,43.04,"[56.954025 56.662903 56.71072   0.        0.       56.565437  0.
 57.24593  53.958244]",[ 0. -7.  0.],[  9.26 -22.01 -10.99]
163,1648,4,69.22,20.78,35.64,0,[ 0. -7.  0.],[ 11.67 -23.51 -10.83]
164,1648,6,67.06,22.94,39.66,0,[ 0. -7.  0.],[ 14.08 -25.   -12.37]
165,1648,5,64.01,25.99,41.24,"[ 0.       0.      40.98505  0.       0.      41.49663  0.       0.
  0.     ]",[ 0. -7.  0.],[ 16.48 -26.76 -11.49]
166,1648,3,61.82,28.18,37.15,0,[ 0. -7.  0.],[ 18.86 -28.15 -13.  ]
167,1648,5,58.83,31.17,46.64,"[30.006498 32.906536  0.        0.        0.       34.5279    0.
 32.510174  0.      ]",[ 0. -7.  0.],[ 21.23 -29.77 -12.09]
168,1648,5,56.6,33.4,43.85,"[ 0.       28.052597  0.        0.        0.       30.770817  0.
  0.        0.      ]",[ 0. -7.  0.],[ 23.59 -31.02 -13.72]
169,1648,6,53.64,36.36,40.74,0,[ 0. -7.  0.],[ 25.95 -31.97 -12.69]
170,1648,4,51.82,38.18,39.54,0,[ 0. -7.  0.],[ 28.29 -33.31 -13.81]
171,1648,1,48.97,41.03,45.28,"[ 0.       15.083156  0.        0.        0.        0.        0.
  0.       14.399399]",[ 0. -7.  0.],[ 30.63 -34.61 -12.38]
172,1649,1,15.15,24.85,35.02,0,[ 19.  -6. -15.],[ 2.72 -0.86 -2.96]
173,1649,8,19.11,20.89,39.02,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       61.749233]",[ 19.  -6. -15.],[ 6.68 -2.11 -6.38]
174,1649,0,24.47,15.53,48.8,"[67.100716  0.        0.        0.        0.       65.642075  0.
 64.2348    0.      ]",[ 19.  -6. -15.],[10.59 -3.03 -8.41]
175,1649,2,28.91,11.09,42.58,"[ 0.       0.      67.16502  0.       0.       0.       0.       0.
  0.     ]",[ 19.  -6. -15.],[ 14.45  -4.35 -12.5 ]
176,1649,0,34.55,5.45,39.98,"[74.17739  0.      73.13197  0.       0.       0.       0.       0.
 71.51582]",[ 19.  -6. -15.],[ 18.23  -5.25 -15.23]
177,1649,5,50,1.1,38.02,"[ 0.       0.       0.       0.       0.      75.01773  0.      74.65617
  0.     ]",[ 19.  -6. -15.],[ 21.94  -6.56 -19.95]
178,1649,5,71.35,18.65,38.92,"[ 0.        0.        0.        0.        0.       47.366768  0.
  0.        0.      ]",[ 26. -24. -14.],[ 27.53  -9.61 -21.84]
179,1649,2,73.54,16.46,42.62,"[ 0.        0.       50.365604  0.        0.        0.        0.
  0.       48.06778 ]",[ 26. -24. -14.],[ 26.84 -12.64 -19.18]
180,1649,0,77.49,12.51,31.26,"[56.628    0.       0.       0.       0.       0.       0.       0.
 55.99626]",[ 26. -24. -14.],[ 26.31 -15.22 -17.35]
181,1649,5,80.59,9.41,41.05,"[60.986645 54.857346  0.        0.        0.       64.337944  0.
 60.965103 61.425278]",[ 26. -24. -14.],[ 25.76 -18.2  -15.43]
182,1649,0,84.02,5.98,39.77,"[65.96341  61.652794  0.        0.        0.        0.        0.
  0.        0.      ]",[ 26. -24. -14.],[ 25.23 -20.73 -13.67]
183,1649,5,86.62,3.38,38.74,"[70.81491   0.       71.44619   0.        0.       71.75098   0.
 71.023476 70.235435]",[ 26. -24. -14.],[ 24.7  -23.61 -12.54]
184,1649,1,88.0,2.0,42.32,0,[ 26. -24. -14.],[ 24.18 -26.14 -10.85]
185,1649,5,85.78,4.22,41.21,"[ 0.       71.142426 73.34778   0.        0.       76.15082   0.
 75.09454  72.94249 ]",[ 26. -24. -14.],[ 23.65 -28.71 -10.4 ]
186,1649,5,83.62,6.38,43.97,"[74.095184  0.        0.        0.        0.       74.52556   0.
  0.        0.      ]",[ 26. -24. -14.],[ 23.14 -30.98  -8.72]
187,1649,2,80.79,9.21,40.32,"[ 0.       66.9337   68.774704  0.        0.        0.        0.
  0.        0.      ]",[ 26. -24. -14.],[ 22.63 -32.9   -8.25]
188,1649,5,78.89,11.11,34.23,"[70.77384  0.       0.       0.       0.      72.00865  0.      68.91648
 66.2896 ]",[ 26. -24. -14.],[ 22.47 -33.53  -7.93]
189,1649,0,78.17,11.83,53.26,"[69.931885  0.        0.        0.        0.        0.        0.
  0.       65.21312 ]",[ 26. -24. -14.],[ 22.47 -33.53  -7.93]
190,1649,7,-10,999,42.44,"[ 0.      67.69036  0.       0.       0.       0.       0.      68.66676
 65.60152]",[ 26. -24. -14.],[ 22.47 -33.77  -8.19]
191,1650,5,20.41,19.59,47.61,"[ 0.       48.742283 47.096203  0.        0.       54.309914  0.
  0.        0.      ]",[-15.  12.  -4.],[-2.28  1.82 -0.69]
192,1650,5,23.37,16.63,40.83,"[ 0.       51.98882   0.        0.        0.       55.103176  0.
  0.       49.23728 ]",[-15.  12.  -4.],[-5.68  4.92 -1.06]
193,1650,8,-10,999,47.47,0,[-15.  12.  -4.],[-8.18  7.37 -1.35]
194,1651,5,21.13,18.87,45.06,"[ 0.        0.        0.        0.        0.       50.543102  0.
 43.098564 45.316303]",[-10. -16.  -2.],[-1.29 -2.08 -1.83]
195,1651,5,23.58,16.42,47.3,0,[-10. -16.  -2.],[-3.3  -5.01 -1.63]
196,1651,4,27.13,12.87,47.42,0,[-10. -16.  -2.],[-5.28 -7.62 -1.5 ]
197,1651,5,30.37,9.63,45.51,"[ 0.       55.718723  0.        0.        0.       64.08567   0.
  0.        0.      ]",[-10. -16.  -2.],[ -7.29 -10.28  -1.31]
