Episode,Action,Reward,Remaining length,Loss,NN Output,Punto objetivo,Posición actual
840,948,7,34.15,5.85,40.35,"[69.152534  0.        0.        0.        0.        0.        0.
 70.57324   0.      ]",[ 15. -12. -13.],[ 23.64 -15.08 -14.93]
841,948,0,30.63,9.37,48.4,"[68.56454 61.22033 64.65921  0.       0.      59.88731  0.      67.47459
  0.     ]",[ 15. -12. -13.],[ 26.58 -16.87 -16.15]
842,948,0,27.05,12.95,44.02,"[67.40696  59.70569  62.46591   0.        0.       55.826893  0.
 66.21463  61.1422  ]",[ 15. -12. -13.],[ 29.53 -18.97 -18.77]
843,948,0,22.89,17.11,37.6,"[64.13958   0.       57.158325  0.        0.        0.        0.
  0.        0.      ]",[ 15. -12. -13.],[ 32.44 -21.34 -20.65]
844,948,0,18.79,21.21,37.45,"[60.92251   0.        0.        0.        0.       42.632515  0.
 56.974743 50.37889 ]",[ 15. -12. -13.],[ 35.38 -24.05 -23.99]
845,948,7,13.9,26.1,35.64,"[ 0.        0.       46.381905  0.        0.        0.        0.
 50.94203   0.      ]",[ 15. -12. -13.],[ 38.28 -27.01 -26.55]
846,948,7,9.16,30.84,38.05,"[ 0.       38.36314   0.        0.        0.       24.074501  0.
 43.8032   37.763836]",[ 15. -12. -13.],[ 41.13 -29.91 -29.24]
847,948,0,4.4,35.6,38.54,"[42.416355 31.458586 29.702488  0.        0.       15.196218  0.
 37.13524   0.      ]",[ 15. -12. -13.],[ 43.9  -32.74 -31.06]
848,948,0,0.1,39.9,36.27,"[38.082447  0.       24.07127   0.        0.        0.        0.
  0.        0.      ]",[ 15. -12. -13.],[ 46.71 -35.92 -34.38]
849,948,2,-5.11,45.11,37.87,"[ 0.       0.      16.86121  0.       0.       0.       0.       0.
  0.     ]",[ 15. -12. -13.],[ 49.48 -39.36 -36.91]
850,949,5,14.43,25.57,37.85,"[39.737328  0.        0.        0.        0.       48.226006  0.
  0.       45.733047]",[ 19.  -3. -17.],[ 2.81 -0.44 -3.43]
851,949,5,18.72,21.28,34.34,"[44.46344  43.454597  0.        0.        0.       51.502724  0.
  0.        0.      ]",[ 19.  -3. -17.],[ 6.78 -0.74 -6.45]
852,949,7,23.7,16.3,48.51,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 19.  -3. -17.],[10.65 -0.73 -9.36]
853,949,8,28.45,11.55,41.03,"[56.104904  0.       55.623287  0.        0.        0.        0.
 57.72143  58.176754]",[ 19.  -3. -17.],[ 14.39  -0.73 -11.58]
854,949,5,32.53,7.47,41.98,"[ 0.        0.       59.54233   0.        0.       63.790768  0.
 61.47068   0.      ]",[ 19.  -3. -17.],[ 18.14  -0.42 -13.79]
855,949,0,35.79,4.21,42.24,"[63.296246  0.       63.06831   0.        0.        0.        0.
  0.        0.      ]",[ 19.  -3. -17.],[ 21.85   0.2  -16.01]
856,949,0,35.6,4.4,37.75,"[68.92812  0.       0.       0.       0.       0.       0.       0.
  0.     ]",[ 19.  -3. -17.],[ 25.54   0.48 -18.88]
857,949,0,32.36,7.64,44.5,"[70.538216 66.462975  0.        0.        0.        0.        0.
  0.        0.      ]",[ 19.  -3. -17.],[ 29.19   0.47 -21.75]
858,949,8,28.23,11.77,41.28,[ 0.      0.      0.      0.      0.      0.      0.      0.     62.2543],[ 19.  -3. -17.],[ 32.78   0.17 -25.23]
859,949,7,23.64,16.36,35.0,"[62.61921   0.       59.34242   0.        0.        0.        0.
 62.832882  0.      ]",[ 19.  -3. -17.],[ 36.37   0.16 -27.48]
860,949,7,19.47,20.53,41.63,"[ 0.        0.        0.        0.        0.       45.329155  0.
 56.996307  0.      ]",[ 19.  -3. -17.],[ 39.96   0.17 -30.34]
861,949,0,14.95,25.05,39.59,"[54.609566  0.        0.        0.        0.        0.        0.
  0.        0.      ]",[ 19.  -3. -17.],[ 43.56   0.17 -31.9 ]
862,949,0,11.1,28.9,34.0,"[50.956413  0.        0.        0.        0.        0.        0.
 46.4879   39.792286]",[ 19.  -3. -17.],[ 47.08  -0.19 -35.4 ]
863,949,0,6.31,33.69,37.9,"[45.16207  0.       0.       0.       0.       0.       0.       0.
  0.     ]",[ 19.  -3. -17.],[ 50.66  -0.81 -37.66]
864,949,0,2.13,37.87,38.85,"[40.65832  29.032492  0.        0.        0.       13.884178  0.
 32.772045 24.630926]",[ 19.  -3. -17.],[ 54.16  -1.76 -41.9 ]
865,949,1,-3.1,43.1,41.45,"[ 0.       20.225964 17.38648   0.        0.        0.        0.
  0.       16.141533]",[ 19.  -3. -17.],[ 57.61  -2.95 -44.72]
866,950,0,13.7,26.3,45.73,"[52.435596  0.       33.42719   0.        0.        0.        0.
  0.        0.      ]",[ -7. -18. -18.],[-0.94 -2.42 -3.18]
867,950,5,17.66,22.34,41.1,"[ 0.        0.        0.        0.        0.       57.48633   0.
 50.72942  50.019577]",[ -7. -18. -18.],[-2.29 -6.27 -7.2 ]
868,950,7,23.38,16.62,44.54,"[ 0.        0.        0.        0.        0.        0.        0.
 57.19716  52.708344]",[ -7. -18. -18.],[ -3.57  -9.6  -10.44]
869,950,0,28.19,11.81,43.14,"[62.09579  0.       0.       0.       0.       0.       0.       0.
  0.     ]",[ -7. -18. -18.],[ -4.86 -12.95 -13.72]
870,950,5,33.04,6.96,41.96,"[65.51402  58.00712  61.471893  0.        0.       66.71539   0.
 65.68141   0.      ]",[ -7. -18. -18.],[ -6.13 -16.58 -17.57]
871,950,0,50,1.72,46.02,"[69.35479 63.56414 68.61047  0.       0.       0.       0.       0.
  0.     ]",[ -7. -18. -18.],[ -7.35 -19.8  -20.76]
872,950,0,63.16,26.84,43.6,"[42.63431  37.075436 39.10062   0.        0.        0.        0.
  0.       37.014305]",[-15. -37.  -3.],[ -9.78 -26.63 -24.46]
873,950,2,65.6,24.4,35.9,"[ 0.       0.      39.55209  0.       0.       0.       0.       0.
  0.     ]",[-15. -37.  -3.],[-10.45 -28.21 -20.15]
874,950,0,70.2,19.8,38.49,"[50.59543   0.       47.991817  0.        0.       47.384     0.
 49.473713 45.389423]",[-15. -37.  -3.],[-11.17 -29.62 -15.96]
875,950,0,74.6,15.4,30.89,"[56.490356 51.425777 54.791225  0.        0.       53.328957  0.
 55.74545   0.      ]",[-15. -37.  -3.],[-11.9  -31.39 -12.31]
876,950,0,78.7,11.3,38.24,"[61.95145   0.       60.066334  0.        0.        0.        0.
  0.       57.49925 ]",[-15. -37.  -3.],[-12.6  -33.37  -8.88]
877,950,0,82.68,7.32,35.88,"[66.41861  0.       0.       0.       0.       0.       0.       0.
  0.     ]",[-15. -37.  -3.],[-13.29 -35.62  -6.02]
878,950,7,86.26,3.74,37.58,"[ 0.        0.        0.        0.        0.        0.        0.
 71.840675  0.      ]",[-15. -37.  -3.],[-13.99 -38.2   -3.19]
879,950,7,100,1.58,39.42,"[ 0.       66.287415 69.343666  0.        0.       67.769356  0.
 70.14405   0.      ]",[-15. -37.  -3.],[-14.58 -40.36  -0.15]
880,950,0,120.86,19.14,40.21,"[54.68215   0.       45.05947   0.        0.        0.        0.
 53.35065  52.294262]",[ -6. -55.  -9.],[-14.58 -40.36  -0.15]
881,950,0,120.86,19.14,49.39,"[52.334236 46.88025  44.160286  0.        0.        0.        0.
  0.       51.190735]",[ -6. -55.  -9.],[-14.58 -40.69  -1.11]
882,950,7,121.54,18.46,40.67,"[52.243355 46.766087  0.        0.        0.       52.65323   0.
 53.295     0.      ]",[ -6. -55.  -9.],[-14.58 -41.3   -1.86]
883,950,0,122.33,17.67,35.86,"[54.392567 49.582867 48.8015    0.        0.        0.        0.
  0.        0.      ]",[ -6. -55.  -9.],[-14.58 -41.89  -2.03]
884,950,7,122.85,17.15,44.77,"[ 0.        0.        0.        0.        0.       54.712013  0.
 54.767532  0.      ]",[ -6. -55.  -9.],[-14.58 -42.78  -3.36]
885,950,5,124.04,15.96,41.11,"[ 0.       51.79029  52.223858  0.        0.       57.03575   0.
  0.       54.917587]",[ -6. -55.  -9.],[-14.58 -43.69  -2.89]
886,950,7,124.55,15.45,41.82,"[58.18914  51.522537  0.        0.        0.       57.133278  0.
 58.527138  0.      ]",[ -6. -55.  -9.],[-14.58 -44.26  -4.21]
887,950,7,125.44,14.56,43.29,"[60.040047 52.992302 54.61706   0.        0.       58.536774  0.
 61.33774   0.      ]",[ -6. -55.  -9.],[-14.58 -44.83  -3.09]
888,950,7,125.44,14.56,36.87,"[57.81695  51.177113 53.258213  0.        0.       57.39891   0.
 59.28515   0.      ]",[ -6. -55.  -9.],[-14.58 -45.42  -3.74]
889,950,7,126.1,13.9,47.09,"[58.34068  51.322838 54.423573  0.        0.        0.        0.
 60.18274   0.      ]",[ -6. -55.  -9.],[-14.58 -45.99  -1.76]
890,950,8,125.6,14.4,43.3,"[ 0.       0.       0.       0.       0.       0.       0.       0.
 54.27888]",[ -6. -55.  -9.],[-14.58 -46.2   -1.85]
891,950,7,125.78,14.22,43.15,"[ 0.        0.       52.768234  0.        0.        0.        0.
 58.341526  0.      ]",[ -6. -55.  -9.],[-14.58 -46.25  -1.74]
892,950,0,125.76,14.24,49.51,"[56.30322  50.56662   0.        0.        0.        0.        0.
  0.       54.038216]",[ -6. -55.  -9.],[-14.58 -46.25  -1.74]
893,950,2,-10,999,37.73,"[ 0.       51.053078 51.94869   0.        0.        0.        0.
  0.        0.      ]",[ -6. -55.  -9.],[-14.58 -46.5   -2.01]
894,951,0,18.51,21.49,25.36,"[50.035004 43.946926 43.30293   0.        0.        0.        0.
  0.       47.893124]",[ 13. -14. -12.],[ 2.01 -2.15 -4.22]
895,951,0,22.07,17.93,41.95,"[54.776768 48.45957   0.        0.        0.        0.        0.
  0.        0.      ]",[ 13. -14. -12.],[ 4.93 -5.62 -6.92]
896,951,5,27.31,12.69,37.94,"[ 0.       54.67884  56.61931   0.        0.       58.05582   0.
  0.       56.158226]",[ 13. -14. -12.],[ 7.74 -9.25 -9.51]
897,951,5,32.49,7.51,46.72,"[ 0.        0.        0.        0.        0.       63.738724  0.
  0.       62.65219 ]",[ 13. -14. -12.],[ 10.55 -12.56 -12.18]
898,951,5,37.15,2.85,39.59,[ 0.     66.631   0.      0.      0.     67.3057  0.      0.      0.    ],[ 13. -14. -12.],[ 13.34 -15.57 -14.77]
899,951,7,36.8,3.2,36.94,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 13. -14. -12.],[ 16.1  -18.25 -17.41]
900,951,7,32.45,7.55,40.4,"[ 0.        0.        0.        0.        0.       61.958523  0.
 65.69711   0.      ]",[ 13. -14. -12.],[ 18.79 -20.87 -19.3 ]
901,951,0,28.42,11.58,47.24,"[62.239925 58.9737    0.        0.        0.       55.70056   0.
  0.        0.      ]",[ 13. -14. -12.],[ 21.56 -23.58 -21.32]
902,951,7,24.13,15.87,39.36,"[ 0.        0.        0.        0.        0.        0.        0.
 55.600174  0.      ]",[ 13. -14. -12.],[ 24.25 -26.51 -23.9 ]
903,951,7,19.4,20.6,46.08,"[ 0.        0.       46.0355    0.        0.        0.        0.
 48.446564  0.      ]",[ 13. -14. -12.],[ 26.92 -29.44 -25.24]
904,951,0,15.35,24.65,33.7,"[46.8122   40.794548 40.28447   0.        0.        0.        0.
  0.       39.06767 ]",[ 13. -14. -12.],[ 29.6  -32.36 -27.17]
905,951,0,10.97,29.03,43.51,"[40.95458  35.418217  0.        0.        0.       22.41297   0.
  0.       32.500786]",[ 13. -14. -12.],[ 32.23 -35.54 -29.11]
906,951,0,6.44,33.56,41.81,"[36.62006  30.449642 27.991781  0.        0.        0.        0.
  0.        0.      ]",[ 13. -14. -12.],[ 34.9  -39.09 -31.76]
907,951,0,1.28,38.72,39.36,"[30.064503  0.       20.386736  0.        0.        4.166297  0.
 26.121107  0.      ]",[ 13. -14. -12.],[ 37.46 -42.79 -34.35]
908,951,7,-3.9,43.9,39.22,"[ 0.       17.327662 11.483276  0.        0.        0.        0.
 19.024218 12.896807]",[ 13. -14. -12.],[ 40.03 -46.82 -37.62]
909,952,0,17.43,22.57,37.43,"[57.55588  45.417355 42.23771   0.        0.       49.124714  0.
  0.        0.      ]",[-15. -12. -12.],[-2.3  -1.84 -2.54]
910,952,0,21.18,18.82,38.96,"[58.361668 49.483566 47.75977   0.        0.       51.023647  0.
  0.       56.143715]",[-15. -12. -12.],[-5.55 -4.79 -5.45]
911,952,8,26.43,13.57,39.1,"[ 0.       0.       0.       0.       0.       0.       0.      61.54207
 62.83553]",[-15. -12. -12.],[-8.71 -7.95 -8.26]
912,952,0,31.63,8.37,35.59,"[67.51577  63.259697 64.36965   0.        0.        0.        0.
  0.       67.45839 ]",[-15. -12. -12.],[-11.82 -10.76 -10.46]
913,952,7,36.26,3.74,38.37,"[ 0.       66.83955  69.36882   0.        0.       67.798996  0.
 70.227356 69.57228 ]",[-15. -12. -12.],[-14.94 -13.93 -13.94]
914,952,2,37.27,2.73,40.15,"[ 0.       0.      67.95159  0.       0.       0.       0.      67.5924
  0.     ]",[-15. -12. -12.],[-17.98 -17.02 -15.51]
915,952,7,33.19,6.81,43.0,"[60.49454   0.       63.08497   0.        0.        0.        0.
 63.156834  0.      ]",[-15. -12. -12.],[-21.06 -19.83 -19.57]
916,952,7,27.53,12.47,36.58,"[ 0.        0.       56.064114  0.        0.        0.        0.
 57.121525 54.37915 ]",[-15. -12. -12.],[-24.1  -22.63 -20.59]
917,952,7,23.58,16.42,45.17,"[50.08764   0.        0.        0.        0.        0.        0.
 52.661785  0.      ]",[-15. -12. -12.],[-27.16 -25.47 -24.06]
918,952,7,18.21,21.79,48.84,"[42.294212 43.154057 44.160988  0.        0.       41.223137  0.
 44.88309   0.      ]",[-15. -12. -12.],[-30.19 -28.27 -24.2 ]
919,952,1,14.61,25.39,48.4,"[38.89533  40.103474  0.        0.        0.       38.116264  0.
  0.        0.      ]",[-15. -12. -12.],[-33.22 -31.09 -27.04]
920,952,7,9.62,30.38,40.48,"[31.04056   0.       32.593597  0.        0.        0.        0.
 33.32849  31.314322]",[-15. -12. -12.],[-36.21 -33.88 -27.32]
921,952,7,5.89,34.11,40.62,"[28.533298 30.254074 30.339573  0.        0.       28.384039  0.
 30.796389 28.97411 ]",[-15. -12. -12.],[-39.18 -36.65 -29.76]
922,952,7,1.17,38.83,37.51,"[ 0.        0.       23.237259  0.        0.        0.        0.
 23.918102  0.      ]",[-15. -12. -12.],[-42.09 -39.38 -29.14]
923,952,1,-2.16,42.16,44.44,"[ 0.       21.66869   0.        0.        0.       19.934523  0.
 20.896027  0.      ]",[-15. -12. -12.],[-44.94 -42.06 -30.81]
924,953,5,20.5,19.5,44.78,"[ 0.       46.599625  0.        0.        0.       48.87358   0.
  0.        0.      ]",[16. 11. -4.],[ 2.1   1.44 -2.25]
925,953,2,23.04,16.96,34.49,"[ 0.       48.99024  52.81553   0.        0.        0.        0.
 51.034657 50.87908 ]",[16. 11. -4.],[ 5.34  3.99 -2.49]
926,953,7,27.16,12.84,39.06,"[53.427177 53.747585  0.        0.        0.       55.240417  0.
 55.33013  54.317078]",[16. 11. -4.],[ 6.35  5.36 -4.01]
927,953,8,28.82,11.18,35.37,"[ 0.       0.       0.       0.       0.       0.       0.       0.
 56.39878]",[16. 11. -4.],[ 9.12  7.89 -3.63]
928,953,2,32.44,7.56,48.6,"[ 0.        0.       65.08513   0.        0.       62.342216  0.
  0.        0.      ]",[16. 11. -4.],[11.78 10.66 -4.08]
929,953,2,35.77,4.23,38.09,"[ 0.       65.89706  69.481316  0.        0.       66.57183   0.
 68.15174   0.      ]",[16. 11. -4.],[14.42 13.69 -4.31]
930,953,7,36.87,3.13,43.69,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[16. 11. -4.],[17.01 16.98 -5.44]
931,953,0,-10,999,51.13,"[70.41921 65.69227 67.87991  0.       0.      66.08516  0.      69.34158
 65.24363]",[16. 11. -4.],[17.65 17.83 -5.42]
932,954,0,16.41,23.59,44.26,"[51.910248  0.       48.71799   0.        0.       42.59822   0.
 49.202244 48.70797 ]",[-13.  14. -14.],[-1.96  2.11 -2.85]
933,954,1,20.32,19.68,42.47,"[ 0.      55.42272  0.       0.       0.      48.17741  0.       0.
 52.90123]",[-13.  14. -14.],[-4.77  4.82 -6.18]
934,954,1,-10,999,51.99,"[58.91875  58.96108   0.        0.        0.       52.827602  0.
 57.688473 56.959515]",[-13.  14. -14.],[-5.6   5.57 -7.18]
935,955,5,19.16,20.84,40.67,"[ 0.       46.748642  0.        0.        0.       48.193127  0.
  0.       47.821228]",[ 10.  16. -11.],[ 1.65  2.63 -4.14]
936,955,8,22.81,17.19,40.35,"[47.324913 49.29197  49.511063  0.        0.        0.        0.
 47.37735  51.129417]",[ 10.  16. -11.],[ 4.    6.71 -5.98]
937,955,5,27.85,12.15,44.88,"[ 0.       55.60061  56.43162   0.        0.       57.989742  0.
 55.543613 57.625057]",[ 10.  16. -11.],[ 6.22 10.87 -7.02]
938,955,2,32.49,7.51,40.88,"[61.161774 59.808426 62.488075  0.        0.        0.        0.
  0.        0.      ]",[ 10.  16. -11.],[ 8.44 15.34 -8.79]
939,955,0,37.21,2.79,45.73,"[66.48982  63.485794  0.        0.        0.        0.        0.
  0.        0.      ]",[ 10.  16. -11.],[ 10.65  20.1  -10.51]
940,955,1,35.82,4.18,36.58,"[ 0.      64.32918  0.       0.       0.       0.       0.       0.
  0.     ]",[ 10.  16. -11.],[ 12.81  24.44 -12.95]
941,955,5,30.9,9.1,42.93,"[ 0.       59.713852 62.61128   0.        0.       63.31949   0.
  0.       61.528687]",[ 10.  16. -11.],[ 14.93  28.74 -15.31]
942,955,0,25.68,14.32,40.9,"[61.29486   0.        0.        0.        0.        0.        0.
 60.628998 56.605713]",[ 10.  16. -11.],[ 17.05  33.35 -17.75]
943,955,7,20.09,19.91,38.19,"[ 0.        0.       46.559372  0.        0.        0.        0.
 53.28919   0.      ]",[ 10.  16. -11.],[ 19.16  37.63 -20.81]
944,955,0,14.55,25.45,39.47,"[49.213722 39.27839   0.        0.        0.       44.283245  0.
  0.       43.1923  ]",[ 10.  16. -11.],[ 21.22  41.85 -22.6 ]
945,955,0,9.52,30.48,33.97,"[44.81416  32.426197  0.        0.        0.        0.        0.
  0.       37.1833  ]",[ 10.  16. -11.],[ 23.26  45.67 -26.25]
946,955,5,4.1,35.9,42.78,"[ 0.        0.        0.        0.        0.       32.915344  0.
  0.        0.      ]",[ 10.  16. -11.],[ 25.24  49.15 -28.65]
947,955,0,-0.53,40.53,40.0,"[34.483696 20.083412 18.327513  0.        0.       28.682468  0.
 27.764606  0.      ]",[ 10.  16. -11.],[ 27.25  53.   -32.38]
948,956,2,20.58,19.42,36.41,0,[19.  4. -2.],[ 2.44  0.51 -1.89]
949,956,7,23.07,16.93,44.25,"[ 0.        0.        0.        0.        0.       55.476604  0.
 58.780426 56.569477]",[19.  4. -2.],[ 6.26  1.63 -2.46]
950,956,2,27.03,12.97,41.99,"[ 0.        0.       57.526615  0.        0.        0.        0.
  0.        0.      ]",[19.  4. -2.],[ 9.96  2.71 -1.77]
951,956,7,30.87,9.13,41.48,"[63.284534 60.60661   0.        0.        0.       62.916965  0.
 67.602104 63.378113]",[19.  4. -2.],[13.7   4.16 -3.04]
952,956,0,34.59,5.41,44.69,"[67.028755  0.        0.        0.        0.        0.        0.
  0.        0.      ]",[19.  4. -2.],[17.42  5.62 -1.76]
953,956,8,37.73,2.27,42.3,"[ 0.       0.       0.       0.       0.       0.       0.       0.
 66.50922]",[19.  4. -2.],[21.1   6.7  -3.57]
954,956,7,36.24,3.76,33.7,"[71.11822 67.52228  0.       0.       0.       0.       0.      75.63757
 68.87673]",[19.  4. -2.],[24.72  8.01 -2.04]
955,956,0,33.01,6.99,44.42,"[71.225006  0.        0.        0.        0.       67.77241   0.
  0.        0.      ]",[19.  4. -2.],[28.35  9.34 -3.18]
956,956,8,29.17,10.83,41.77,"[ 0.      65.61333 66.319    0.       0.      64.88015  0.       0.
 66.83646]",[19.  4. -2.],[31.97 10.4  -1.54]
957,956,7,25.53,14.47,38.2,"[68.30443  0.      61.94207  0.       0.       0.       0.      71.44649
  0.     ]",[19.  4. -2.],[35.57 11.84 -2.44]
958,956,7,21.67,18.33,36.28,"[66.77519  59.785534  0.        0.        0.        0.        0.
 68.72845   0.      ]",[19.  4. -2.],[39.06 13.25 -0.1 ]
959,956,0,17.83,22.17,52.04,"[62.05585 54.54276  0.       0.       0.       0.       0.       0.
  0.     ]",[19.  4. -2.],[42.16 14.53 -0.65]
960,956,8,14.52,25.48,41.92,"[ 0.       0.       0.       0.       0.       0.       0.       0.
 53.97264]",[19.  4. -2.],[43.47 15.08 -0.18]
961,956,7,13.07,26.93,35.9,"[ 0.       50.832787  0.        0.        0.        0.        0.
 61.63684  53.351967]",[19.  4. -2.],[43.47 15.08 -0.18]
962,956,0,-10,999,37.76,"[61.781185  0.       47.930298  0.        0.        0.        0.
 61.597706 53.51862 ]",[19.  4. -2.],[43.47 15.08 -0.18]
963,957,8,-10,999,33.51,"[ 0.       50.649353 49.74347   0.        0.        0.        0.
  0.       53.44824 ]",[ 14. -13.  -1.],[ 0.18 -0.15 -0.23]
964,958,8,17.51,22.49,43.2,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       50.063168]",[  8.  18. -13.],[ 1.23  2.74 -4.35]
965,958,3,21.2,18.8,44.79,0,[  8.  18. -13.],[ 2.91  6.82 -5.8 ]
966,958,8,25.76,14.24,46.93,"[ 0.       52.724037 53.288757  0.        0.        0.        0.
 55.40267  56.74127 ]",[  8.  18. -13.],[ 4.57 10.53 -7.85]
967,958,5,30.3,9.7,38.72,"[60.70005  57.41687  58.477196  0.        0.       60.911552  0.
  0.        0.      ]",[  8.  18. -13.],[ 6.22 14.55 -8.67]
968,958,7,34.18,5.82,42.75,"[65.489845 62.76978  64.118866  0.        0.       65.14985   0.
 66.672585 66.25711 ]",[  8.  18. -13.],[  7.9   18.96 -10.76]
969,958,5,37.56,2.44,34.74,"[ 0.       0.       0.       0.       0.      66.9968   0.       0.
 66.88266]",[  8.  18. -13.],[  9.55  23.25 -10.85]
970,958,0,34.12,5.88,36.2,"[69.756485  0.        0.        0.        0.        0.        0.
  0.       64.309044]",[  8.  18. -13.],[ 11.16  27.82 -12.87]
971,958,7,29.69,10.31,49.33,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[  8.  18. -13.],[ 12.75  32.02 -13.56]
972,958,7,25.19,14.81,39.47,"[ 0.       52.807724 53.67825   0.        0.        0.        0.
 61.860764  0.      ]",[  8.  18. -13.],[ 14.34  36.24 -15.03]
973,958,7,20.58,19.42,44.01,"[ 0.       45.728592  0.        0.        0.        0.        0.
 55.190025 51.551136]",[  8.  18. -13.],[ 15.91  40.42 -14.96]
974,958,0,16.14,23.86,40.08,"[54.87337  40.902443  0.        0.        0.       48.498177  0.
  0.       48.109406]",[  8.  18. -13.],[ 17.41  44.44 -15.74]
975,958,0,11.8,28.2,48.49,"[51.228985 36.96732   0.        0.        0.        0.        0.
 44.432915 43.1088  ]",[  8.  18. -13.],[ 18.94  48.22 -16.31]
976,958,0,7.7,32.3,40.6,"[45.99138  30.962975 26.052017  0.        0.       40.05273   0.
  0.        0.      ]",[  8.  18. -13.],[ 20.45  51.68 -17.79]
977,958,0,3.77,36.23,45.04,"[42.646545  0.        0.        0.        0.       37.263557  0.
  0.       34.41885 ]",[  8.  18. -13.],[ 21.98  54.86 -19.03]
978,958,8,0.12,39.88,38.73,"[ 0.        0.       16.382372  0.        0.        0.        0.
 28.99808  29.163082]",[  8.  18. -13.],[ 23.46  57.66 -21.18]
979,958,0,-3.35,43.35,42.52,"[33.63899   0.        0.        0.        0.        0.        0.
  0.       26.091747]",[  8.  18. -13.],[ 24.94  60.75 -21.73]
980,959,7,20.51,19.49,40.83,"[ 0.        0.        0.        0.        0.        0.        0.
 53.97625  53.577957]",[ 13. -14.  -4.],[ 2.   -2.14 -0.72]
981,959,0,23.49,16.51,33.75,"[57.74354  51.760258  0.        0.        0.        0.        0.
 56.17857   0.      ]",[ 13. -14.  -4.],[ 4.96 -5.34 -1.11]
982,959,5,27.84,12.16,32.13,"[ 0.        0.       55.22081   0.        0.       58.102165  0.
  0.        0.      ]",[ 13. -14.  -4.],[ 7.85 -8.79 -2.89]
983,959,8,32.59,7.41,45.05,"[ 0.       60.927128  0.        0.        0.       63.701027  0.
  0.       64.13533 ]",[ 13. -14.  -4.],[ 10.68 -11.88  -3.34]
984,959,0,36.78,3.22,39.08,"[67.18226 64.54979 65.84178  0.       0.      66.83666  0.       0.
  0.     ]",[ 13. -14.  -4.],[ 13.5  -14.63  -4.46]
985,959,7,50,0.92,42.13,"[68.172455 67.06677   0.        0.        0.       68.9846    0.
 69.90807  68.22934 ]",[ 13. -14.  -4.],[ 16.33 -17.73  -5.48]
986,959,8,-10,999,38.34,"[ 0.        0.       34.69367   0.        0.       38.990128  0.
  0.       42.540318]",[ 17.   5. -17.],[ 17.64 -17.74  -7.03]
987,960,7,16.53,23.47,34.35,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ -5. -19. -13.],[-0.72 -2.76 -2.6 ]
988,960,5,20.25,19.75,45.03,"[55.663597  0.       43.213722  0.        0.       57.53344   0.
  0.        0.      ]",[ -5. -19. -13.],[-1.76 -6.74 -4.47]
989,960,5,24.72,15.28,43.01,"[58.475693 53.762184  0.        0.        0.       60.822014  0.
 56.018574  0.      ]",[ -5. -19. -13.],[ -2.78 -10.35  -6.93]
990,960,5,29.21,10.79,35.08,"[ 0.       58.67302   0.        0.        0.       63.10289   0.
 61.635468  0.      ]",[ -5. -19. -13.],[ -3.78 -13.62  -8.73]
991,960,7,33.02,6.98,38.68,"[ 0.        0.        0.        0.        0.       64.7434    0.
 65.89489  63.924465]",[ -5. -19. -13.],[ -4.77 -16.55 -11.13]
992,960,8,36.91,3.09,37.01,"[ 0.       65.22299  65.783516  0.        0.        0.        0.
  0.       65.81566 ]",[ -5. -19. -13.],[ -5.77 -19.51 -12.28]
993,960,2,50,1.17,45.01,"[66.59195  0.      69.31927  0.       0.       0.       0.       0.
  0.     ]",[ -5. -19. -13.],[ -6.77 -22.15 -14.06]
994,960,1,68.21,21.79,33.31,"[ 0.       44.18143   0.        0.        0.       43.701893  0.
  0.       43.218414]",[ 10. -31.  -5.],[ -6.25 -26.29 -14.44]
995,960,2,70.62,19.38,39.47,"[47.363136  0.       48.75585   0.        0.       46.663963  0.
  0.        0.      ]",[ 10. -31.  -5.],[ -2.74 -26.76 -12.62]
996,960,7,74.56,15.44,38.65,"[ 0.        0.        0.        0.        0.        0.        0.
 55.002083  0.      ]",[ 10. -31.  -5.],[  0.58 -27.   -10.93]
997,960,2,78.17,11.83,36.83,"[ 0.       57.68445  60.03552   0.        0.        0.        0.
  0.       57.548782]",[ 10. -31.  -5.],[  3.94 -27.24  -8.52]
998,960,2,82.05,7.95,44.66,"[65.38435 63.35506 67.1033   0.       0.       0.       0.      66.86195
  0.     ]",[ 10. -31.  -5.],[  7.26 -27.15  -7.51]
999,960,5,84.65,5.35,43.6,"[ 0.      65.04425  0.       0.       0.      65.89609  0.       0.
 65.32109]",[ 10. -31.  -5.],[ 10.59 -26.79  -5.75]
1000,960,8,85.68,4.32,40.24,"[ 0.       65.648285  0.        0.        0.        0.        0.
  0.       67.109985]",[ 10. -31.  -5.],[ 13.92 -26.1   -4.75]
1001,960,7,-10,999,45.46,"[ 0.       0.      68.85613  0.       0.      67.67201  0.      70.17394
 67.10354]",[ 10. -31.  -5.],[ 16.68 -25.29  -2.68]
1002,961,8,20.1,19.9,46.24,"[ 0.        0.       52.93407   0.        0.       45.100838  0.
  0.       54.610123]",[-19.   1.  -8.],[-3.    0.15 -3.33]
