Index;Episode;Action;Reward;Remaining length;Loss;NN Output;Punto objetivo;Posición actual
2942;1295;2;25,54;14,46;43,06;"[ 0,       56,27285  58,210163  0,        0,       57,37567   0,
 57,67161  56,5535  ]";[ 0, 19, -5,];[  0,07  31,68 -20,79]
2943;1295;5;19,75;20,25;39,48;"[46,93572   0,        0,        0,        0,       48,837814  0,
  0,        0,      ]";[ 0, 19, -5,];[  0,07  36,43 -24,73]
2944;1295;2;13,67;26,33;38,34;"[ 0,       34,334347 39,8648    0,        0,       39,538475  0,
  0,        0,      ]";[ 0, 19, -5,];[  0,07  41,29 -28,62]
2945;1295;5;7,52;32,48;36,63;"[26,635818  0,        0,        0,        0,       31,733047  0,
  0,       27,953602]";[ 0, 19, -5,];[  0,07  46,38 -33,07]
2946;1295;5;0,79;39,21;42,91;"[ 0,        0,        0,        0,        0,       21,683273  0,
  0,        0,      ]";[ 0, 19, -5,];[  0,07  51,88 -37,08]
2947;1295;5;-5,94;45,94;35,8;"[ 4,7365007  0,         0,         0,         0,        13,052873
  0,         0,         6,4856663]";[ 0, 19, -5,];[  0,06  57,59 -41,65]
2948;1296;5;20,76;19,24;34,62;"[ 0,       50,781593 57,63555   0,        0,       60,214474  0,
 55,539818  0,      ]";[ -9, -17,   0,];[-0,03 -0,05 -0,29]
2949;1296;5;20,82;19,18;40,18;"[ 0,        0,       57,894424  0,        0,       61,45117   0,
 56,66691  55,82537 ]";[ -9, -17,   0,];[-0,03 -0,05 -0,29]
2950;1296;7;-10;999;36,46;"[51,877293 50,742058 57,800877  0,        0,        0,        0,
 57,843315  0,      ]";[ -9, -17,   0,];[-0,03 -0,05 -0,29]
2951;1297;5;20,64;19,36;35,04;"[ 0,       47,239033 53,38883   0,        0,       59,48237   0,
 53,315983 51,16766 ]";[ -3, -19,   0,];[-0,37 -2,36 -1,46]
2952;1297;5;23,09;16,91;41,17;"[ 0,       50,087326  0,        0,        0,       61,009968  0,
 54,72191   0,      ]";[ -3, -19,   0,];[-0,96 -5,87 -1,12]
2953;1297;7;26,67;13,33;34,48;"[56,167816 55,40741   0,        0,        0,        0,        0,
 59,104763  0,      ]";[ -3, -19,   0,];[-1,55 -9,03 -0,81]
2954;1297;2;-10;999;39,21;"[ 0,       60,297813 62,62591   0,        0,        0,        0,
  0,        0,      ]";[ -3, -19,   0,];[ -1,93 -11,09  -0,17]
2955;1298;1;20,58;19,42;34,25;"[51,806335 57,403904 53,46288   0,        0,       55,447536  0,
 51,6436    0,      ]";[-12,  15,  -3,];[-0,89  1,18 -0,29]
2956;1298;5;22,06;17,94;36,26;"[ 0,       0,       0,       0,       0,      56,89886  0,       0,
 54,09328]";[-12,  15,  -3,];[-3,09  4,08 -1,09]
2957;1298;1;25,78;14,22;38,89;"[ 0,       61,79645   0,        0,        0,       61,15318   0,
  0,       58,540455]";[-12,  15,  -3,];[-5,13  7,12 -1,29]
2958;1298;8;29,41;10,59;51,46;"[ 0,        0,        0,        0,        0,        0,        0,
  0,       62,142864]";[-12,  15,  -3,];[-7,18 10,12 -2,84]
2959;1298;5;33,14;6,86;46,09;"[ 0,       69,162254  0,        0,        0,       69,43569   0,
  0,        0,      ]";[-12,  15,  -3,];[-9,2  13,39 -2,38]
2960;1298;5;36,71;3,29;34,65;"[ 0,        0,       69,83067   0,        0,       73,20884   0,
  0,       71,265396]";[-12,  15,  -3,];[-11,2   16,97  -3,9 ]
2961;1298;1;37,69;2,31;38,97;"[ 0,      72,76311 70,32884  0,       0,       0,       0,       0,
 72,48607]";[-12,  15,  -3,];[-13,16  20,76  -3,36]
2962;1298;5;-10;999;40,73;"[67,724     0,        0,        0,        0,       69,695885  0,
  0,       67,863396]";[-12,  15,  -3,];[-14,97  24,24  -5,41]
2963;1299;2;14,6;25,4;45,31;"[ 0,        0,       37,123165  0,        0,        0,        0,
  0,        0,      ]";[  0, -19, -17,];[ 0,   -2,5  -2,89]
2964;1299;8;18,29;21,71;36,06;"[ 0,       0,       0,       0,       0,       0,       0,       0,
 42,04648]";[  0, -19, -17,];[ 0,01 -5,88 -7,05]
2965;1299;7;23,53;16,47;41,02;"[47,801632 43,407578 47,571285  0,        0,        0,        0,
 52,700382  0,      ]";[  0, -19, -17,];[ 0,01 -8,86 -9,77]
2966;1299;7;27,54;12,46;35,69;"[ 0,       50,672745 54,64531   0,        0,        0,        0,
 58,352825 54,678314]";[  0, -19, -17,];[ 1,000e-02 -1,188e+01 -1,323e+01]
2967;1299;8;31,95;8,05;34,08;"[61,4821    0,        0,        0,        0,        0,        0,
  0,       61,805744]";[  0, -19, -17,];[ 1,000e-02 -1,488e+01 -1,525e+01]
2968;1299;5;35,52;4,48;38,88;"[ 0,        0,       63,96312   0,        0,       67,955246  0,
 66,33096  64,755165]";[  0, -19, -17,];[ 1,000e-02 -1,751e+01 -1,802e+01]
2969;1299;5;50;1,8;40,99;"[72,16193 70,95235  0,       0,       0,      72,46264  0,       0,
 72,01707]";[  0, -19, -17,];[ 1,000e-02 -1,984e+01 -1,995e+01]
2970;1299;5;65,91;24,09;43,06;"[47,80301  49,620613 48,043255  0,        0,       51,49251   0,
 46,719624 45,88405 ]";[-18, -10, -12,];[ -1,58 -21,71 -21,82]
2971;1299;5;67,57;22,43;43,63;"[48,65228  51,441273  0,        0,        0,       52,578465  0,
 48,29855  48,502342]";[-18, -10, -12,];[ -4,14 -19,04 -19,2 ]
2972;1299;8;71,95;18,05;39,85;"[ 0,        0,        0,        0,        0,        0,        0,
  0,       55,267887]";[-18, -10, -12,];[ -6,57 -16,29 -16,74]
2973;1299;1;76,12;13,88;40,67;"[ 0,      61,04274 60,04928  0,       0,       0,       0,      59,97715
  0,     ]";[-18, -10, -12,];[ -8,96 -13,29 -13,62]
2974;1299;1;80,25;9,75;37,41;[ 0,     64,2441  0,      0,      0,      0,      0,      0,      0,    ];[-18, -10, -12,];[-11,39 -10,29 -11,85]
2975;1299;5;83,38;6,62;35,85;"[65,1788    0,       66,672966  0,        0,       68,36778   0,
  0,       67,69471 ]";[-18, -10, -12,];[-13,82  -7,28  -9,34]
2976;1299;5;84,35;5,65;34,22;"[ 0,       61,43144  63,765923  0,        0,       66,102455  0,
  0,        0,      ]";[-18, -10, -12,];[-16,23  -3,97  -7,58]
2977;1299;5;82,31;7,69;47,92;"[60,746876 56,741085  0,        0,        0,       61,876266  0,
  0,        0,      ]";[-18, -10, -12,];[-18,64  -0,38  -5,04]
2978;1299;8;78,11;11,89;45,56;"[53,80222   0,        0,        0,        0,        0,        0,
  0,       56,554592]";[-18, -10, -12,];[-21,06   3,53  -3,26]
2979;1299;5;-10;999;41,56;"[ 0,        0,       49,758427  0,        0,       51,32912   0,
 51,105713 50,52935 ]";[-18, -10, -12,];[-23,04   6,96  -0,55]
2980;1300;7;14,43;25,57;36,31;"[ 0,       34,872425  0,        0,        0,        0,        0,
 37,0072    0,      ]";[ -3,  19, -17,];[-0,41  2,62 -3,08]
2981;1300;0;18,35;21,65;42,41;"[42,941338 39,65662   0,        0,        0,        0,        0,
 41,38437   0,      ]";[ -3,  19, -17,];[-1,    6,39 -5,72]
2982;1300;8;22,96;17,04;36,18;"[ 0,       46,577374  0,        0,        0,       48,440628  0,
 49,911686 50,166527]";[ -3,  19, -17,];[-1,58  9,77 -9,64]
2983;1300;2;28,11;11,89;30,53;"[58,064255 53,153282 58,114635  0,        0,        0,        0,
  0,        0,      ]";[ -3,  19, -17,];[ -2,15  13,44 -11,61]
2984;1300;7;32,21;7,79;37,52;"[ 0,        0,       62,443195  0,        0,       60,88494   0,
 63,051094 62,464703]";[ -3,  19, -17,];[ -2,72  17,41 -16,15]
2985;1300;8;50;1,82;41,4;"[71,92988  0,       0,       0,       0,       0,       0,       0,
 72,18171]";[ -3,  19, -17,];[ -3,29  21,36 -17,5 ]
2986;1300;0;68,28;21,72;44,42;"[48,355103 45,425697 45,870644  0,        0,        0,        0,
 46,40189  45,96018 ]";[ 1, 39, -5,];[ -3,57  29,28 -20,64]
2987;1300;7;71,03;18,97;38,86;[0, 0, 0, 0, 0, 0, 0, 0, 0,];[ 1, 39, -5,];[ -2,64  30,78 -16,28]
2988;1300;8;75,58;14,42;43,68;"[ 0,       55,348118 55,58445   0,        0,        0,        0,
  0,       55,7311  ]";[ 1, 39, -5,];[ -1,74  32,43 -10,74]
2989;1300;5;80,86;9,14;39,78;"[ 0,        0,       64,962494  0,        0,       65,145836  0,
  0,        0,      ]";[ 1, 39, -5,];[-0,85 34,4  -5,72]
2990;1300;0;84,99;5,01;43,65;"[69,882095  0,       67,91543   0,        0,       68,58472   0,
  0,        0,      ]";[ 1, 39, -5,];[ 0,04 36,68 -0,07]
2991;1300;7;84,46;5,54;45,74;"[ 0,       0,       0,       0,       0,       0,       0,      67,59465
  0,     ]";[ 1, 39, -5,];[ 3,000e-02  3,663e+01 -1,700e-01]
2992;1300;1;84,53;5,47;42,17;"[ 0,      67,41006  0,       0,       0,       0,       0,       0,
  0,     ]";[ 1, 39, -5,];[ 3,000e-02  3,663e+01 -1,700e-01]
2993;1300;1;-10;999;40,56;0;[ 1, 39, -5,];[ 3,000e-02  3,663e+01 -4,200e-01]
2994;1301;5;20,33;19,67;37,12;"[ 0,       49,91225  54,397038  0,        0,       58,811592  0,
 54,378376  0,      ]";[-19,  -5,  -3,];[-2,46 -0,65 -2,05]
2995;1301;5;22,87;17,13;41,97;"[ 0,       55,202858 57,9278    0,        0,       62,670177  0,
  0,       57,10312 ]";[-19,  -5,  -3,];[-6,21 -1,34 -2,08]
2996;1301;7;26,67;13,33;33,37;"[58,745403  0,        0,        0,        0,        0,        0,
 64,47532  61,39216 ]";[-19,  -5,  -3,];[-9,92 -1,73 -2,13]
2997;1301;7;30,31;9,69;39,21;"[62,504135 62,437946 64,30973   0,        0,       66,08914   0,
 66,45864   0,      ]";[-19,  -5,  -3,];[-13,6   -2,14  -1,49]
2998;1301;6;33,71;6,29;35,42;0;[-19,  -5,  -3,];[-17,27  -2,55  -0,86]
2999;1301;0;-10;999;41,21;"[66,90263 66,19503  0,       0,       0,       0,       0,       0,
  0,     ]";[-19,  -5,  -3,];[-19,26  -2,87  -0,17]
3000;1302;7;20,41;19,59;42,37;"[ 0,       0,       0,       0,       0,       0,       0,      54,98117
  0,     ]";[ 15, -12,  -4,];[ 2,29 -1,82 -0,71]
3001;1302;7;23,39;16,61;39,92;"[ 0,        0,        0,        0,        0,        0,        0,
 57,476685 56,13042 ]";[ 15, -12,  -4,];[ 5,64 -4,51 -1,12]
3002;1302;7;27,67;12,33;44,54;"[ 0,      58,79949 57,1953   0,       0,       0,       0,      61,21956
 58,55954]";[ 15, -12,  -4,];[ 9,   -7,2  -1,56]
3003;1302;2;31,94;8,06;39,89;"[ 0,        0,       60,527386  0,        0,        0,        0,
  0,        0,      ]";[ 15, -12,  -4,];[12,25 -9,81 -1,3 ]
3004;1302;7;35,57;4,43;34,25;"[65,886986  0,        0,        0,        0,       64,15944   0,
 67,54827   0,      ]";[ 15, -12,  -4,];[ 13,93 -10,67  -1,4 ]
3005;1302;1;-10;999;37,25;"[ 0,       68,546074 65,39313   0,        0,        0,        0,
  0,        0,      ]";[ 15, -12,  -4,];[ 14,5  -10,65  -1,24]
3006;1303;7;16,72;23,28;36,8;"[ 0,        0,        0,        0,        0,       45,98237   0,
 47,505535 43,93751 ]";[-16,  11, -13,];[-2,42  1,66 -2,66]
3007;1303;1;20,55;19,45;40,09;"[49,36776  52,20416   0,        0,        0,       50,922993  0,
  0,        0,      ]";[-16,  11, -13,];[-5,82  4,03 -4,44]
3008;1303;2;24,98;15,02;46,35;"[ 0,        0,       54,346233  0,        0,        0,        0,
  0,        0,      ]";[-16,  11, -13,];[-9,18  6,36 -7,48]
3009;1303;0;30,07;9,93;34,81;"[62,98267   0,       62,665085  0,        0,        0,        0,
  0,        0,      ]";[-16,  11, -13,];[-12,47   8,97  -9,88]
3010;1303;7;34,87;5,13;30,41;"[ 0,       66,87056   0,        0,        0,       66,02299   0,
 67,922485 66,49339 ]";[-16,  11, -13,];[-15,77  11,21 -13,62]
3011;1303;1;50;0,7;35,31;"[ 0,      71,84388  0,       0,       0,      70,67462  0,       0,
  0,     ]";[-16,  11, -13,];[-19,05  13,48 -15,41]
3012;1303;0;66,6;23,4;37,34;"[44,278526 43,339214  0,        0,        0,       42,06345   0,
  0,        0,      ]";[  0,  21, -15,];[-22,54  17,23 -20,67]
3013;1303;0;66,46;23,54;42,46;"[45,509933  0,       45,5016    0,        0,       43,767345  0,
  0,        0,      ]";[  0,  21, -15,];[-19,53  17,26 -19,41]
3014;1303;0;69,64;20,36;42,8;"[47,707775 47,137783  0,        0,        0,       46,369877  0,
  0,        0,      ]";[  0,  21, -15,];[-16,75  17,09 -18,27]
3015;1303;8;72,49;17,51;40,04;"[49,601624  0,        0,        0,        0,       48,580093  0,
 50,163616 51,140682]";[  0,  21, -15,];[-13,98  16,61 -17,78]
3016;1303;8;75,08;14,92;48,88;"[ 0,        0,        0,        0,        0,       50,90503   0,
  0,       54,582882]";[  0,  21, -15,];[-11,26  16,44 -16,04]
3017;1303;7;77,81;12,19;38,18;"[ 0,       54,82686  55,99295   0,        0,        0,        0,
 56,361496  0,      ]";[  0,  21, -15,];[ -8,51  16,6  -14,86]
3018;1303;2;80,42;9,58;40,38;"[ 0,       57,624702 59,41605   0,        0,        0,        0,
  0,        0,      ]";[  0,  21, -15,];[ -5,79  16,73 -12,36]
3019;1303;8;82,34;7,66;32,28;"[60,357353  0,        0,        0,        0,        0,        0,
  0,       61,829784]";[  0,  21, -15,];[ -3,08  17,21 -11,86]
3020;1303;2;84,2;5,8;39,3;"[ 0,        0,       64,87565   0,        0,       61,401337  0,
 64,21209   0,      ]";[  0,  21, -15,];[-0,33 17,95 -8,71]
3021;1303;1;83,0;7,0;37,56;"[ 0,       64,18878   0,        0,        0,       60,81949   0,
 63,733162  0,      ]";[  0,  21, -15,];[ 2,41 19,06 -8,79]
3022;1303;2;83,06;6,94;43,27;"[62,21435   0,       63,733803  0,        0,        0,        0,
  0,        0,      ]";[  0,  21, -15,];[ 5,14 20,13 -6,16]
3023;1303;2;79,73;10,27;42,33;"[56,41642   0,       58,609814  0,        0,       54,564255  0,
 57,813797 57,668236]";[  0,  21, -15,];[ 7,85 21,59 -6,97]
3024;1303;2;78,76;11,24;36,51;"[ 0,        0,       56,42371   0,        0,        0,        0,
 56,198997 55,294144]";[  0,  21, -15,];[10,51 23,26 -4,89]
3025;1303;8;75,24;14,76;41,94;"[46,724297  0,        0,        0,        0,        0,        0,
  0,       47,50466 ]";[  0,  21, -15,];[13,14 25,28 -6,39]
3026;1303;5;73,72;16,28;34,85;"[45,101078 45,95546  51,590744  0,        0,       51,957287  0,
  0,       46,40491 ]";[  0,  21, -15,];[15,75 27,52 -4,44]
3027;1303;5;-10;999;51,43;"[ 0,        0,       47,969578  0,        0,       48,225086  0,
  0,        0,      ]";[  0,  21, -15,];[17,69 29,41 -4,85]
3028;1304;2;16,71;23,29;42,06;"[ 0,       35,79197  44,37602   0,        0,        0,        0,
 43,296997  0,      ]";[-16, -11, -13,];[-2,33 -1,6  -2,54]
3029;1304;7;20,39;19,61;37,28;"[ 0,       0,       0,       0,       0,       0,       0,      49,0647
 46,44376]";[-16, -11, -13,];[-5,72 -3,63 -5,73]
3030;1304;5;25,41;14,59;47,06;"[ 0,       49,34334  56,38565   0,        0,       57,302708  0,
  0,        0,      ]";[-16, -11, -13,];[-9,06 -5,65 -7,51]
3031;1304;2;29,66;10,34;43,6;"[ 0,       55,59923  60,38976   0,        0,       59,482876  0,
  0,        0,      ]";[-16, -11, -13,];[-12,28  -7,27 -10,6 ]
3032;1304;7;34,21;5,79;39,67;"[ 0,      65,08139  0,       0,       0,      65,24198  0,      67,05241
  0,     ]";[-16, -11, -13,];[-15,58  -8,66 -13,  ]
3033;1304;1;37,62;2,38;39,78;"[69,80705  70,297485  0,        0,        0,       66,87284   0,
  0,        0,      ]";[-16, -11, -13,];[-18,76 -10,01 -15,48]
3034;1304;1;36,16;3,84;47,04;"[70,59817 70,80789 69,63936  0,       0,      66,47047  0,       0,
  0,     ]";[-16, -11, -13,];[-22,01 -11,4  -18,55]
3035;1304;1;31,82;8,18;40,33;"[ 0,       65,57503  64,67398   0,        0,       61,610664  0,
 64,79129   0,      ]";[-16, -11, -13,];[-25,19 -12,76 -21,73]
3036;1304;1;27,21;12,79;47,19;"[57,348938 57,43141  56,86451   0,        0,       54,476166  0,
  0,       56,821514]";[-16, -11, -13,];[-28,29 -14,09 -25,35]
3037;1304;2;22,31;17,69;44,98;"[ 0,        0,       47,739204  0,        0,        0,        0,
  0,        0,      ]";[-16, -11, -13,];[-31,38 -15,42 -29,12]
3038;1304;7;17,28;22,72;38,21;[0, 0, 0, 0, 0, 0, 0, 0, 0,];[-16, -11, -13,];[-34,47 -16,45 -33,43]
3039;1304;0;11,92;28,08;40,87;"[32,14322  30,511574  0,        0,        0,       30,014006  0,
  0,        0,      ]";[-16, -11, -13,];[-37,52 -17,46 -36,57]
3040;1304;2;7,44;32,56;39,0;"[ 0,        0,       23,27264   0,        0,        0,        0,
 22,757206  0,      ]";[-16, -11, -13,];[-40,57 -18,81 -41,47]
3041;1304;0;1,59;38,41;34,37;"[13,588759  0,       12,424342  0,        0,       11,802499  0,
 12,008476 12,395752]";[-16, -11, -13,];[-43,54 -19,82 -45,24]
3042;1304;2;-3,31;43,31;41,41;"[0,        0,        4,3101096 0,        0,        3,857197  0,
 4,090603  0,       ]";[-16, -11, -13,];[-46,55 -21,21 -50,86]
3043;1305;5;18,39;21,61;35,24;"[39,44471  33,1829    0,        0,        0,       45,77645   0,
  0,       44,453884]";[  3, -19, -10,];[ 0,48 -2,98 -2,28]
3044;1305;2;22,04;17,96;39,96;"[ 0,       38,706932 50,505436  0,        0,        0,        0,
  0,       48,658653]";[  3, -19, -10,];[ 1,16 -6,96 -4,23]
3045;1305;7;26,52;13,48;39,18;"[ 0,      46,67076  0,       0,       0,      54,04281  0,      56,41793
 54,13265]";[  3, -19, -10,];[  1,84 -10,58  -6,78]
3046;1305;7;30,91;9,09;37,01;"[59,151913 54,491417  0,        0,        0,        0,        0,
 60,660435 59,51375 ]";[  3, -19, -10,];[  2,51 -14,24  -8,03]
3047;1305;7;34,83;5,17;40,1;"[64,63536   0,        0,        0,        0,       62,280586  0,
 65,72571   0,      ]";[  3, -19, -10,];[  3,18 -17,82  -9,87]
3048;1305;7;50;1,2;42,99;"[ 0,       69,62513   0,        0,        0,       66,794464  0,
 70,68484   0,      ]";[  3, -19, -10,];[  3,84 -21,43 -10,39]
3049;1305;2;67,89;22,11;36,23;"[55,306892  0,       55,46221   0,        0,       51,332733  0,
 52,459763 52,55298 ]";[-15, -15, -15,];[  3,71 -26,88 -12,15]
3050;1305;0;67,65;22,35;34,97;"[57,82589  55,62371   0,        0,        0,        0,        0,
  0,       54,841183]";[-15, -15, -15,];[  2,05 -26,4  -12,8 ]
3051;1305;2;69,37;20,63;44,66;0;[-15, -15, -15,];[  0,51 -26,47 -13,51]
3052;1305;0;70,65;19,35;40,67;"[59,726074 58,00066  57,422947  0,        0,       54,51106   0,
 55,460266 56,972584]";[-15, -15, -15,];[ -1,09 -26,1  -14,97]
3053;1305;1;72,21;17,79;43,46;"[ 0,       60,417366  0,        0,        0,       57,470882  0,
 57,719162  0,      ]";[-15, -15, -15,];[ -2,65 -26,21 -16,44]
3054;1305;1;73,26;16,74;40,75;"[ 0,       60,081036 59,507988  0,        0,        0,        0,
 57,28803   0,      ]";[-15, -15, -15,];[ -4,2  -26,2  -18,55]
3055;1305;0;74,04;15,96;33,87;"[61,014748 60,243168  0,        0,        0,        0,        0,
 57,631138  0,      ]";[-15, -15, -15,];[ -5,76 -26,24 -20,67]
3056;1305;1;74,38;15,62;36,65;"[ 0,       58,183727 57,84694   0,        0,       56,27578   0,
  0,        0,      ]";[-15, -15, -15,];[ -7,31 -26,58 -23,42]
3057;1305;1;73,74;16,26;35,77;"[ 0,      56,21836 55,366    0,       0,       0,       0,      53,45735
  0,     ]";[-15, -15, -15,];[ -8,85 -26,91 -26,16]
3058;1305;1;72,56;17,44;36,0;"[53,564198 53,648205  0,        0,        0,       51,234215  0,
  0,        0,      ]";[-15, -15, -15,];[-10,36 -27,22 -29,53]
3059;1305;2;70,45;19,55;31,95;"[50,657455 50,98407  51,064728  0,        0,       48,5883    0,
  0,       50,461437]";[-15, -15, -15,];[-11,89 -27,54 -32,94]
3060;1305;0;67,89;22,11;39,7;"[47,17762   0,        0,        0,        0,       45,776443  0,
  0,        0,      ]";[-15, -15, -15,];[-13,41 -27,52 -37,04]
3061;1305;1;64,6;25,4;34,53;"[44,845276 45,130737  0,        0,        0,       43,410076  0,
  0,       43,15861 ]";[-15, -15, -15,];[-14,93 -27,88 -41,16]
3062;1305;2;60,84;29,16;45,24;"[ 0,        0,       37,995197  0,        0,        0,        0,
 36,38477   0,      ]";[-15, -15, -15,];[-16,45 -28,17 -45,96]
3063;1305;1;56,32;33,68;35,93;"[ 0,       31,467808  0,        0,        0,        0,        0,
 29,345997 29,773384]";[-15, -15, -15,];[-17,98 -28,17 -50,76]
3064;1305;2;51,77;38,23;42,01;"[ 0,       21,978725 21,985893  0,        0,       21,213     0,
 20,391731 20,584404]";[-15, -15, -15,];[-19,49 -28,18 -56,21]
3065;1305;2;46,5;43,5;35,0;"[ 0,        13,471135  14,122576   0,         0,        13,07847
  0,        12,6742525  0,       ]";[-15, -15, -15,];[-20,99 -27,86 -61,66]
3066;1306;8;19,41;20,59;37,44;"[ 0,        0,        0,        0,        0,        0,        0,
 43,782738 43,965633]";[ 4, 19, -7,];[ 0,67  3,11 -1,62]
3067;1306;0;22,9;17,1;40,08;"[49,606216  0,        0,        0,        0,       48,00765   0,
 48,94011   0,      ]";[ 4, 19, -7,];[ 1,59  7,81 -2,04]
3068;1306;0;27,52;12,48;42,72;"[54,756474  0,       54,421757  0,        0,        0,        0,
  0,        0,      ]";[ 4, 19, -7,];[ 2,5  12,   -3,88]
3069;1306;8;32,2;7,8;32,68;"[ 0,        0,        0,        0,        0,       60,295853  0,
  0,       61,439327]";[ 4, 19, -7,];[ 3,38 15,89 -4,96]
3070;1306;1;36,23;3,77;42,2;"[ 0,      68,875    0,       0,       0,       0,       0,      67,30873
  0,     ]";[ 4, 19, -7,];[ 4,27 20,12 -6,14]
3071;1306;1;50;1,44;35,85;"[71,39886  72,53863  71,291306  0,        0,        0,        0,
  0,        0,      ]";[ 4, 19, -7,];[ 5,13 24,21 -7,88]
3072;1306;2;73,31;16,69;30,45;"[ 0,        0,       60,748     0,        0,       58,129173  0,
 57,104324  0,      ]";[-6, 36, -1,];[ 4,5  31,62 -8,13]
3073;1306;4;76,58;13,42;33,31;0;[-6, 36, -1,];[ 1,23 33,07 -5,89]
3074;1306;2;80,8;9,2;29,14;"[67,42042 68,33078 69,38844  0,       0,      65,82398  0,       0,
 67,73216]";[-6, 36, -1,];[-1,98 34,63 -3,02]
3075;1306;0;85,3;4,7;46,04;"[72,64839   0,        0,        0,        0,       70,804565  0,
 71,45394   0,      ]";[-6, 36, -1,];[-5,12 36,49 -1,52]
3076;1306;2;-10;999;36,29;"[ 0,        0,       73,727425  0,        0,        0,        0,
 70,99578   0,      ]";[-6, 36, -1,];[-6,74 37,45 -0,44]
3077;1307;7;20,15;19,85;34,49;"[ 0,        0,       53,526844  0,        0,        0,        0,
 54,162544  0,      ]";[ 13, -15,   0,];[ 0,01 -0,01 -0,2 ]
3078;1307;7;20,16;19,84;47,22;"[50,979733  0,        0,        0,        0,        0,        0,
 53,894268  0,      ]";[ 13, -15,   0,];[ 0,01 -0,01 -0,2 ]
3079;1307;2;-10;999;45,14;"[ 0,       51,771236 54,43297   0,        0,        0,        0,
  0,        0,      ]";[ 13, -15,   0,];[ 0,01 -0,01 -0,2 ]
3080;1308;5;20,21;19,79;43,46;"[ 0,        0,        0,        0,        0,       56,1393    0,
 53,58152  52,687912]";[ -4, -19,  -4,];[-0,59 -2,82 -0,62]
3081;1308;5;23,12;16,88;40,91;"[ 0,        0,        0,        0,        0,       57,929047  0,
 56,798656 54,62964 ]";[ -4, -19,  -4,];[-1,47 -6,76 -1,76]
3082;1308;2;27,3;12,7;38,95;"[57,09089  54,41719  61,328426  0,        0,        0,        0,
  0,       58,559868]";[ -4, -19,  -4,];[ -2,32 -10,28  -2,85]
3083;1308;2;31,05;8,95;33,23;"[61,870304  0,       64,71913   0,        0,        0,        0,
 63,88252  62,26278 ]";[ -4, -19,  -4,];[ -3,16 -13,5   -4,58]
3084;1308;5;34,41;5,59;35,24;"[ 0,       0,       0,       0,       0,      66,06849  0,       0,
  0,     ]";[ -4, -19,  -4,];[ -3,99 -16,37  -6,29]
3085;1308;8;36,51;3,49;45,93;"[71,39992  0,       0,       0,       0,      69,67448  0,       0,
 71,52099]";[ -4, -19,  -4,];[ -4,82 -18,93  -8,  ]
3086;1308;2;35,92;4,08;40,97;"[ 0,       68,69093  70,38225   0,        0,        0,        0,
 69,323784 70,351   ]";[ -4, -19,  -4,];[ -5,66 -21,23  -9,07]
3087;1308;0;34,22;5,78;42,51;"[67,76115   0,        0,        0,        0,        0,        0,
 65,652435  0,      ]";[ -4, -19,  -4,];[ -6,5  -23,22 -11,49]
3088;1308;1;31,05;8,95;41,43;0;[ -4, -19,  -4,];[ -7,32 -25,49 -13,21]
3089;1308;0;28,25;11,75;41,8;"[60,88208  58,938526 58,87565   0,        0,       58,830227  0,
  0,        0,      ]";[ -4, -19,  -4,];[ -8,14 -27,74 -16,27]
3090;1308;5;24,38;15,62;40,67;"[ 0,       52,76959  53,047745  0,        0,       53,740135  0,
  0,       52,910717]";[ -4, -19,  -4,];[ -8,97 -30,33 -18,73]
3091;1308;0;20,76;19,24;48,52;"[49,976032 47,339737  0,        0,        0,       48,314102  0,
 47,257114  0,      ]";[ -4, -19,  -4,];[ -9,8  -32,54 -21,95]
3092;1308;5;16,78;23,22;34,07;"[ 0,        0,        0,        0,        0,       41,909348  0,
 40,951176 40,609035]";[ -4, -19,  -4,];[-10,62 -35,12 -25,12]
3093;1308;5;12,61;27,39;35,52;"[ 0,       34,87677   0,        0,        0,       35,459053  0,
 34,04096  33,827324]";[ -4, -19,  -4,];[-11,42 -37,27 -28,38]
3094;1308;5;8,64;31,36;36,07;"[ 0,       29,334997  0,        0,        0,       29,635     0,
  0,        0,      ]";[ -4, -19,  -4,];[-12,22 -39,12 -31,45]
3095;1308;0;4,99;35,01;36,44;"[26,689026 24,361261 24,557966  0,        0,       24,767916  0,
  0,       23,626911]";[ -4, -19,  -4,];[-13,03 -40,72 -34,67]
3096;1308;0;1,35;38,65;33,49;"[21,142063  0,        0,        0,        0,       18,974953  0,
 17,342745  0,      ]";[ -4, -19,  -4,];[-13,82 -42,58 -38,42]
3097;1308;0;-2,87;42,87;35,15;"[15,171967 12,808481  0,        0,        0,       13,123632  0,
  0,        0,      ]";[ -4, -19,  -4,];[-14,61 -44,76 -42,24]
3098;1309;8;-10;999;41,67;"[ 0,       49,015694 51,576763  0,        0,        0,        0,
  0,       53,83091 ]";[  8, -17,  -1,];[ 0,15 -0,3  -0,21]
3099;1310;0;20,02;19,98;44,08;"[54,035767 52,990856  0,        0,        0,        0,        0,
  0,       52,154682]";[-13,  14,  -6,];[-2,05  2,2  -1,33]
3100;1310;1;23,24;16,76;42,82;"[56,733227 57,056572  0,        0,        0,        0,        0,
 54,229416 55,55243 ]";[-13,  14,  -6,];[-5,05  5,15 -3,1 ]
3101;1310;1;-10;999;39,57;"[ 0,       62,613823  0,        0,        0,       59,975872  0,
 59,920708  0,      ]";[-13,  14,  -6,];[-5,58  5,61 -3,48]
